,word data,ocr data,conf,check,ocr time
146,r,r,96,0,
147,a,a,96,0,
148,p,p,96,0,
149,h,h,96,0,
150,s,s,96,0,
151,I,I,96,0,
152,n,n,96,0,
153,t,t,96,0,
154,r,r,96,0,
155,o,o,96,0,
156,d,d,96,0,
157,u,u,96,0,
158,c,c,96,0,
159,t,t,96,0,
160,i,i,96,0,
161,o,o,96,0,
162,n,n,96,0,
163,2,2,94,0,
164,5,5,94,0,
165,E,E,94,0,
166,c,c,94,0,
167,o,o,94,0,
168,n,n,94,0,
169,o,o,94,0,
170,m,m,94,0,
171,i,i,94,0,
172,c,c,94,0,
173,S,S,96,0,
174,i,i,96,0,
175,t,t,96,0,
176,u,u,96,0,
177,a,a,96,0,
178,t,t,96,0,
179,i,i,96,0,
180,o,o,96,0,
181,n,n,96,0,
182,i,i,96,0,
183,n,n,96,0,
184,2,2,95,0,
185,0,0,95,0,
186,1,1,95,0,
187,8,8,95,0,
188,6,6,68,0,
189,1,1,68,0,
190,0,0,68,0,
191,R,R,96,0,
192,e,e,96,0,
193,v,v,96,0,
194,i,i,96,0,
195,s,s,96,0,
196,e,e,96,0,
197,d,d,96,0,
198,E,E,95,0,
199,s,s,95,0,
200,t,t,95,0,
201,i,i,95,0,
202,m,m,95,0,
203,a,a,95,0,
204,t,t,95,0,
205,e,e,95,0,
206,s,s,95,0,
207,f,f,96,0,
208,o,o,96,0,
209,r,r,96,0,
210,2,2,96,0,
211,0,0,96,0,
212,1,1,96,0,
213,8,8,96,0,
214,1,1,96,0,
215,9,9,96,0,
216,1,1,63,0,
217,1,1,63,0,
218,1,1,63,0,
219,5,5,63,0,
220,E,E,96,0,
221,c,c,96,0,
222,o,o,96,0,
223,n,n,96,0,
224,o,o,96,0,
225,m,m,96,0,
226,i,i,96,0,
227,c,c,96,0,
228,P,P,95,0,
229,r,r,95,0,
230,o,o,95,0,
231,s,s,95,0,
232,p,p,95,0,
233,e,e,95,0,
234,c,c,95,0,
235,t,t,95,0,
236,s,s,95,0,
237,f,f,95,0,
238,o,o,95,0,
239,r,r,95,0,
240,2,2,95,0,
241,0,0,95,0,
242,1,1,95,0,
243,9,9,95,0,
244,a,a,95,0,
245,n,n,95,0,
246,d,d,95,0,
247,M,M,95,0,
248,e,e,95,0,
249,d,d,95,0,
250,i,i,95,0,
251,u,u,95,0,
252,m,m,95,0,
253,t,t,95,0,
254,e,e,95,0,
255,r,r,95,0,
256,m,m,95,0,
257,O,O,96,0,
258,u,u,96,0,
259,t,t,96,0,
260,l,l,96,0,
261,o,o,96,0,
262,o,o,96,0,
263,k,k,96,0,
264,1,1,61,0,
265,6,6,61,0,
266,2,9,61,1,
267,5,5,61,0,
268,G,G,96,0,
269,l,l,96,0,
270,o,o,96,0,
271,b,b,96,0,
272,a,a,96,0,
273,l,l,96,0,
274,P,P,96,0,
275,o,o,96,0,
276,l,l,96,0,
277,i,i,96,0,
278,t,t,96,0,
279,i,i,96,0,
280,c,c,96,0,
281,a,a,96,0,
282,l,l,96,0,
283,a,a,96,0,
284,n,n,96,0,
285,d,d,96,0,
286,E,E,96,0,
287,c,c,96,0,
288,o,o,96,0,
289,n,n,96,0,
290,o,o,96,0,
291,m,m,96,0,
292,i,i,96,0,
293,c,c,96,0,
294,L,L,96,0,
295,a,a,96,0,
296,n,n,96,0,
297,d,d,96,0,
298,s,s,96,0,
299,c,c,96,0,
300,a,a,96,0,
301,p,p,96,0,
302,e,e,96,0,
303,2,2,96,0,
304,6,6,96,0,
305,U,U,96,0,
306,S,S,96,0,
307,C,C,96,0,
308,h,h,96,0,
309,i,i,96,0,
310,n,n,96,0,
311,a,a,96,0,
312,R,R,96,0,
313,e,e,96,0,
314,l,l,96,0,
315,a,a,96,0,
316,t,t,96,0,
317,i,i,96,0,
318,o,o,96,0,
319,n,n,96,0,
320,s,s,96,0,
321,2,2,94,0,
322,7,7,94,0,
323,I,I,96,0,
324,n,n,96,0,
325,t,t,96,0,
326,e,e,96,0,
327,r,r,96,0,
328,n,n,96,0,
329,a,a,96,0,
330,t,t,96,0,
331,i,i,96,0,
332,o,o,96,0,
333,n,n,96,0,
334,a,a,96,0,
335,l,l,96,0,
336,C,C,95,0,
337,o,o,95,0,
338,o,o,95,0,
339,p,p,95,0,
340,e,e,95,0,
341,r,r,95,0,
342,a,a,95,0,
343,t,t,95,0,
344,i,i,95,0,
345,o,o,95,0,
346,n,n,95,0,
347,2,2,85,0,
348,8,8,85,0,
349,2,2,96,0,
350,9,9,96,0,
351,D,D,95,0,
352,e,e,95,0,
353,v,v,95,0,
354,e,e,95,0,
355,l,l,95,0,
356,o,o,95,0,
357,p,p,95,0,
358,i,i,95,0,
359,n,n,95,0,
360,g,g,95,0,
361,A,A,96,0,
362,s,s,96,0,
363,i,i,96,0,
364,a,a,96,0,
365,3,3,91,0,
366,0,0,91,0,
367,3,3,91,0,
368,1,1,91,0,
369,N,N,96,0,
370,a,a,96,0,
371,t,t,96,0,
372,i,i,96,0,
373,o,o,96,0,
374,n,n,96,0,
375,a,a,96,0,
376,l,l,96,0,
377,D,D,95,0,
378,e,e,95,0,
379,v,v,95,0,
380,e,e,95,0,
381,l,l,95,0,
382,o,o,95,0,
383,p,p,95,0,
384,m,m,95,0,
385,e,e,95,0,
386,n,n,95,0,
387,t,t,95,0,
388,3,3,91,0,
389,2,2,91,0,
390,3,3,91,0,
391,3,3,91,0,
392,D,D,96,0,
393,e,e,96,0,
394,v,v,96,0,
395,e,e,96,0,
396,l,l,96,0,
397,o,o,96,0,
398,p,p,96,0,
399,m,m,96,0,
400,e,e,96,0,
401,n,n,96,0,
402,t,t,96,0,
403,o,o,96,0,
404,f,f,96,0,
405,I,I,96,0,
406,n,n,96,0,
407,n,n,96,0,
408,o,o,96,0,
409,v,v,96,0,
410,a,a,96,0,
411,t,t,96,0,
412,i,i,96,0,
413,o,o,96,0,
414,n,n,96,0,
415,a,a,96,0,
416,n,n,96,0,
417,d,d,96,0,
418,T,T,96,0,
419,e,e,96,0,
420,c,c,96,0,
421,h,h,96,0,
422,n,n,96,0,
423,o,o,96,0,
424,l,l,96,0,
425,o,o,96,0,
426,g,g,96,0,
427,y,y,96,0,
428,3,4,53,1,
429,4,4,53,0,
430,D,D,96,0,
431,i,i,96,0,
432,r,r,96,0,
433,e,e,96,0,
434,c,c,96,0,
435,t,t,96,0,
436,i,i,96,0,
437,o,o,96,0,
438,n,n,96,0,
439,o,o,96,0,
440,f,f,96,0,
441,H,H,93,0,
442,o,o,93,0,
443,n,n,93,0,
444,g,g,93,0,
445,K,K,90,0,
446,o,o,90,0,
447,n,n,90,0,
448,g,g,90,0,
449,',,,1,
450,s,s,90,0,
451,E,E,96,0,
452,c,c,96,0,
453,o,o,96,0,
454,n,n,96,0,
455,o,o,96,0,
456,m,m,96,0,
457,i,i,96,0,
458,c,c,96,0,
459,D,D,96,0,
460,e,e,96,0,
461,v,v,96,0,
462,e,e,96,0,
463,l,l,96,0,
464,o,o,96,0,
465,p,p,96,0,
466,m,m,96,0,
467,e,e,96,0,
468,n,n,96,0,
469,t,t,96,0,
470,3,3,81,0,
471,5,5,81,0,
472,D,D,96,0,
473,e,e,96,0,
474,v,v,96,0,
475,e,e,96,0,
476,l,l,96,0,
477,o,o,96,0,
478,p,p,96,0,
479,i,i,96,0,
480,n,n,96,0,
481,g,g,96,0,
482,a,a,96,0,
483,D,D,96,0,
484,i,i,96,0,
485,v,v,96,0,
486,e,e,96,0,
487,r,r,96,0,
488,s,s,96,0,
489,i,i,96,0,
490,f,f,96,0,
491,i,i,96,0,
492,e,e,96,0,
493,d,d,96,0,
494,E,E,95,0,
495,c,c,95,0,
496,o,o,95,0,
497,n,n,95,0,
498,o,o,95,0,
499,m,m,95,0,
500,y,y,95,0,
501,3,3,90,0,
502,6,6,90,0,
503,3,3,96,0,
504,8,8,96,0,
505,F,F,96,0,
506,i,i,96,0,
507,n,n,96,0,
508,a,a,96,0,
509,n,n,96,0,
510,c,c,96,0,
511,i,i,96,0,
512,a,a,96,0,
513,l,l,96,0,
514,S,S,94,0,
515,e,e,94,0,
516,r,r,94,0,
517,v,v,94,0,
518,i,i,94,0,
519,c,c,94,0,
520,e,e,94,0,
521,s,s,94,0,
522,I,I,96,0,
523,n,n,96,0,
524,d,d,96,0,
525,u,u,96,0,
526,s,s,96,0,
527,t,t,96,0,
528,r,r,96,0,
529,y,y,96,0,
530,3,3,83,0,
531,9,9,83,0,
532,6,6,77,0,
533,3,3,77,0,
534,I,I,95,0,
535,n,n,95,0,
536,n,n,95,0,
537,o,o,95,0,
538,v,v,95,0,
539,a,a,95,0,
540,t,t,95,0,
541,i,i,95,0,
542,o,o,95,0,
543,n,n,95,0,
544,a,a,96,0,
545,n,n,96,0,
546,d,d,96,0,
547,T,T,96,0,
548,e,e,96,0,
549,c,c,96,0,
550,h,h,96,0,
551,n,n,96,0,
552,o,o,96,0,
553,l,l,96,0,
554,o,o,96,0,
555,g,g,96,0,
556,y,y,96,0,
557,6,6,57,0,
558,4,4,57,0,
559,8,8,57,0,
560,8,8,57,0,
561,P,P,96,0,
562,a,a,96,0,
563,r,r,96,0,
564,a,a,96,0,
565,g,g,96,0,
566,r,r,96,0,
567,a,a,96,0,
568,p,p,96,0,
569,h,h,96,0,
570,s,s,96,0,
571,E,E,96,0,
572,x,x,96,0,
573,p,p,96,0,
574,a,a,96,0,
575,n,n,96,0,
576,d,d,96,0,
577,i,i,96,0,
578,n,n,96,0,
579,g,g,96,0,
580,M,M,96,0,
581,a,a,96,0,
582,r,r,96,0,
583,k,k,96,0,
584,e,e,96,0,
585,t,t,96,0,
586,C,C,96,0,
587,o,o,96,0,
588,v,v,96,0,
589,e,e,96,0,
590,r,r,96,0,
591,a,a,96,0,
592,g,g,96,0,
593,e,e,96,0,
594,8,8,96,0,
595,9,9,96,0,
596,G,G,92,0,
597,u,u,92,0,
598,a,a,92,0,
599,n,n,92,0,
600,g,g,92,0,
601,d,d,92,0,
602,o,o,92,0,
603,n,n,92,0,
604,g,g,92,0,
605,H,H,92,0,
606,o,o,92,0,
607,n,n,92,0,
608,g,g,92,0,
609,K,K,92,0,
610,o,o,92,0,
611,n,n,92,0,
612,g,g,92,0,
613,M,M,92,0,
614,a,a,92,0,
615,c,c,92,0,
616,a,a,92,0,
617,o,o,92,0,
618,G,G,96,0,
619,r,r,96,0,
620,e,e,96,0,
621,a,a,96,0,
622,t,t,96,0,
623,e,e,96,0,
624,r,r,96,0,
625,B,B,96,0,
626,a,a,96,0,
627,y,y,96,0,
628,A,A,96,0,
629,r,r,96,0,
630,e,e,96,0,
631,a,a,96,0,
632,9,9,60,0,
633,0,0,60,0,
634,9,9,60,0,
635,1,1,60,0,
636,B,B,96,0,
637,e,e,96,0,
638,l,l,96,0,
639,t,t,96,0,
640,a,a,96,0,
641,n,n,96,0,
642,d,d,96,0,
643,R,R,96,0,
644,o,o,96,0,
645,a,a,96,0,
646,d,d,96,0,
647,9,9,44,0,
648,2,2,44,0,
649,9,9,44,0,
650,4,4,44,0,
651,T,T,93,0,
652,h,h,93,0,
653,e,e,93,0,
654,G,G,91,0,
655,o,o,91,0,
656,v,v,91,0,
657,e,e,91,0,
658,r,r,91,0,
659,n,n,91,0,
660,m,m,91,0,
661,e,e,91,0,
662,n,n,91,0,
663,t,t,91,0,
664,',,,1,
665,s,s,91,0,
666,R,R,96,0,
667,o,o,96,0,
668,l,l,96,0,
669,e,e,96,0,
670,9,9,81,0,
671,5,5,81,0,
672,9,9,81,0,
673,7,7,81,0,
674,B,B,96,0,
675,u,u,96,0,
676,i,i,96,0,
677,l,l,96,0,
678,d,d,96,0,
679,i,i,96,0,
680,n,n,96,0,
681,g,g,96,0,
682,C,C,96,0,
683,a,a,96,0,
684,p,p,96,0,
685,a,a,96,0,
686,c,c,96,0,
687,i,i,96,0,
688,t,t,96,0,
689,y,y,96,0,
690,9,9,96,0,
691,8,8,96,0,
692,P,P,96,0,
693,u,u,96,0,
694,b,b,96,0,
695,l,l,96,0,
696,i,i,96,0,
697,c,c,96,0,
698,F,F,96,0,
699,i,i,96,0,
700,n,n,96,0,
701,a,a,96,0,
702,n,n,96,0,
703,c,c,96,0,
704,e,e,96,0,
705,s,s,96,0,
706,9,9,93,0,
707,9,9,93,0,
708,1,1,96,0,
709,0,0,96,0,
710,0,0,96,0,
711,O,O,94,0,
712,p,p,94,0,
713,t,t,94,0,
714,i,i,94,0,
715,m,m,94,0,
716,a,a,94,0,
717,l,l,94,0,
718,U,U,96,0,
719,s,s,96,0,
720,e,e,96,0,
721,o,o,96,0,
722,f,f,96,0,
723,F,F,96,0,
724,i,i,96,0,
725,s,s,96,0,
726,c,c,96,0,
727,a,a,96,0,
728,l,l,96,0,
729,R,R,94,0,
730,e,e,94,0,
731,s,s,94,0,
732,e,e,94,0,
733,r,r,94,0,
734,v,v,94,0,
735,e,e,94,0,
736,s,s,94,0,
737,1,1,96,0,
738,0,0,96,0,
739,1,1,96,0,
740,H,H,96,0,
741,o,o,96,0,
742,u,u,96,0,
743,s,s,96,0,
744,i,i,96,0,
745,n,n,96,0,
746,g,g,96,0,
747,R,R,96,0,
748,e,e,96,0,
749,s,s,96,0,
750,e,e,96,0,
751,r,r,96,0,
752,v,v,96,0,
753,e,e,96,0,
754,1,1,96,0,
755,0,0,96,0,
756,2,2,96,0,
757,F,F,95,0,
758,u,u,95,0,
759,t,t,95,0,
760,u,u,95,0,
761,r,r,95,0,
762,e,e,95,0,
763,F,F,95,0,
764,u,u,95,0,
765,n,n,95,0,
766,d,d,95,0,
767,1,1,96,0,
768,0,0,96,0,
769,3,3,96,0,
770,T,T,96,0,
771,a,a,96,0,
772,x,x,96,0,
773,P,P,96,0,
774,o,o,96,0,
775,l,l,96,0,
776,i,i,96,0,
777,c,c,96,0,
778,y,y,96,0,
779,1,1,68,0,
780,0,0,68,0,
781,4,4,68,0,
782,1,1,96,0,
783,0,0,96,0,
784,6,6,96,0,
785,R,R,96,0,
786,e,e,96,0,
787,l,l,96,0,
788,i,i,96,0,
789,e,e,96,0,
790,v,v,96,0,
791,i,i,96,0,
792,n,n,96,0,
793,g,g,96,0,
794,P,P,96,0,
795,e,e,96,0,
796,o,o,96,0,
797,p,p,96,0,
798,l,l,96,0,
799,e,e,96,0,
800,',,,1,
801,s,s,96,0,
802,B,B,96,0,
803,u,u,96,0,
804,r,r,96,0,
805,d,d,96,0,
806,e,e,96,0,
807,n,n,96,0,
808,1,1,71,0,
809,0,0,71,0,
810,7,7,71,0,
811,1,1,95,0,
812,0,0,95,0,
813,8,8,95,0,
814,S,S,96,0,
815,u,u,96,0,
816,p,p,96,0,
817,p,p,96,0,
818,o,o,96,0,
819,r,r,96,0,
820,t,t,96,0,
821,f,f,95,0,
822,o,o,95,0,
823,r,r,95,0,
824,E,E,95,0,
825,n,n,95,0,
826,t,t,95,0,
827,e,e,95,0,
828,r,r,95,0,
829,p,p,95,0,
830,r,r,95,0,
831,i,i,95,0,
832,s,s,95,0,
833,e,e,95,0,
834,s,s,95,0,
835,1,1,62,0,
836,0,0,62,0,
837,9,9,62,0,
838,1,1,62,0,
839,1,1,62,0,
840,0,0,62,0,
841,B,B,95,0,
842,u,u,95,0,
843,d,d,95,0,
844,g,g,95,0,
845,e,e,95,0,
846,t,t,95,0,
847,M,M,95,0,
848,e,e,95,0,
849,a,a,95,0,
850,s,s,95,0,
851,u,u,95,0,
852,r,r,95,0,
853,e,e,95,0,
854,s,s,95,0,
855,f,f,96,0,
856,o,o,96,0,
857,r,r,96,0,
858,2,2,96,0,
859,0,0,96,0,
860,1,1,96,0,
861,9,9,96,0,
862,2,2,96,0,
863,0,0,96,0,
864,D,D,95,0,
865,e,e,95,0,
866,v,v,95,0,
867,e,e,95,0,
868,l,l,95,0,
869,o,o,95,0,
870,p,p,95,0,
871,i,i,95,0,
872,n,n,95,0,
873,g,g,95,0,
874,t,t,96,0,
875,h,h,96,0,
876,e,e,96,0,
877,E,E,96,0,
878,c,c,96,0,
879,o,o,96,0,
880,n,n,96,0,
881,o,o,96,0,
882,m,m,96,0,
883,y,y,96,0,
884,1,1,74,0,
885,1,1,74,0,
886,1,1,74,0,
887,I,I,96,0,
888,n,n,96,0,
889,t,t,96,0,
890,e,e,96,0,
891,r,r,96,0,
892,n,n,96,0,
893,a,a,96,0,
894,t,t,96,0,
895,i,i,96,0,
896,o,o,96,0,
897,n,n,96,0,
898,a,a,96,0,
899,l,l,96,0,
900,T,T,96,0,
901,r,r,96,0,
902,a,a,96,0,
903,n,n,96,0,
904,s,s,96,0,
905,p,p,96,0,
906,o,o,96,0,
907,r,r,96,0,
908,t,t,96,0,
909,a,a,96,0,
910,t,t,96,0,
911,i,i,96,0,
912,o,o,96,0,
913,n,n,96,0,
914,C,C,96,0,
915,e,e,96,0,
916,n,n,96,0,
917,t,t,96,0,
918,r,r,96,0,
919,e,e,96,0,
920,1,1,93,0,
921,1,1,93,0,
922,2,2,93,0,
923,1,1,93,0,
924,1,1,93,0,
925,7,7,93,0,
926,T,T,96,0,
927,o,o,96,0,
928,u,u,96,0,
929,r,r,96,0,
930,i,i,96,0,
931,s,s,96,0,
932,m,m,96,0,
933,1,1,84,0,
934,1,1,84,0,
935,8,8,84,0,
936,1,1,84,0,
937,1,1,84,0,
938,9,9,84,0,
939,C,C,96,0,
940,r,r,96,0,
941,e,e,96,0,
942,a,a,96,0,
943,t,t,96,0,
944,i,i,96,0,
945,v,v,96,0,
946,e,e,96,0,
947,I,I,94,0,
948,n,n,94,0,
949,d,d,94,0,
950,u,u,94,0,
951,s,s,94,0,
952,t,t,94,0,
953,r,r,94,0,
954,i,i,94,0,
955,e,e,94,0,
956,s,s,94,0,
957,1,1,85,0,
958,2,2,85,0,
959,0,0,85,0,
960,1,1,96,0,
961,2,2,96,0,
962,2,2,96,0,
963,C,C,96,0,
964,o,o,96,0,
965,n,n,96,0,
966,s,s,96,0,
967,t,t,96,0,
968,r,r,96,0,
969,u,u,96,0,
970,c,c,96,0,
971,t,t,96,0,
972,i,i,96,0,
973,o,o,96,0,
974,n,n,96,0,
975,I,I,96,0,
976,n,n,96,0,
977,d,d,96,0,
978,u,u,96,0,
979,s,s,96,0,
980,t,t,96,0,
981,r,r,96,0,
982,y,y,96,0,
983,1,1,91,0,
984,2,2,91,0,
985,3,3,91,0,
986,1,1,95,0,
987,2,2,95,0,
988,8,8,95,0,
989,P,P,96,0,
990,a,a,96,0,
991,r,r,96,0,
992,a,a,96,0,
993,g,g,96,0,
994,r,r,96,0,
995,a,a,96,0,
996,p,p,96,0,
997,h,h,96,0,
998,s,s,96,0,
999,A,A,91,0,
1000,L,L,91,0,
1001,i,i,91,0,
1002,v,v,91,0,
1003,e,e,91,0,
1004,a,a,91,0,
1005,b,b,91,0,
1006,l,l,91,0,
1007,e,e,91,0,
1008,C,C,96,0,
1009,i,i,96,0,
1010,t,t,96,0,
1011,y,y,96,0,
1012,1,1,96,0,
1013,2,2,96,0,
1014,9,9,96,0,
1015,L,L,96,0,
1016,a,a,96,0,
1017,n,n,96,0,
1018,d,d,96,0,
1019,R,R,96,0,
1020,e,e,96,0,
1021,s,s,96,0,
1022,o,o,96,0,
1023,u,u,96,0,
1024,r,r,96,0,
1025,c,c,96,0,
1026,e,e,96,0,
1027,s,s,96,0,
1028,1,1,88,0,
1029,3,3,88,0,
1030,0,0,88,0,
1031,1,1,95,0,
1032,4,4,95,0,
1033,4,4,95,0,
1034,H,H,96,0,
1035,e,e,96,0,
1036,a,a,96,0,
1037,l,l,96,0,
1038,t,t,96,0,
1039,h,h,96,0,
1040,c,c,96,0,
1041,a,a,96,0,
1042,r,r,96,0,
1043,e,e,96,0,
1044,1,1,90,0,
1045,4,4,90,0,
1046,5,5,90,0,
1047,1,1,94,0,
1048,5,5,94,0,
1049,3,3,94,0,
1050,S,S,96,0,
1051,m,m,96,0,
1052,a,a,96,0,
1053,r,r,96,0,
1054,t,t,96,0,
1055,C,C,96,0,
1056,i,i,96,0,
1057,t,t,96,0,
1058,y,y,96,0,
1059,1,1,81,0,
1060,5,5,81,0,
1061,4,4,81,0,
1062,1,1,95,0,
1063,5,5,95,0,
1064,6,6,95,0,
1065,A,A,96,0,
1066,r,r,96,0,
1067,t,t,96,0,
1068,s,s,96,0,
1069,a,a,96,0,
1070,n,n,96,0,
1071,d,d,96,0,
1072,C,C,96,0,
1073,u,u,96,0,
1074,l,l,96,0,
1075,t,t,96,0,
1076,u,u,96,0,
1077,r,r,96,0,
1078,e,e,96,0,
1079,1,1,87,0,
1080,5,5,87,0,
1081,7,7,87,0,
1082,1,1,96,0,
1083,6,6,96,0,
1084,0,0,96,0,
1085,S,S,97,0,
1086,p,p,97,0,
1087,o,o,97,0,
1088,r,r,97,0,
1089,t,t,97,0,
1090,s,s,97,0,
1091,1,1,89,0,
1092,6,6,89,0,
1093,1,1,89,0,
1094,1,1,96,0,
1095,6,6,96,0,
1096,3,3,96,0,
1097,E,E,94,0,
1098,n,n,94,0,
1099,v,v,94,0,
1100,i,i,94,0,
1101,r,r,94,0,
1102,o,o,94,0,
1103,n,n,94,0,
1104,m,m,94,0,
1105,e,e,94,0,
1106,n,n,94,0,
1107,t,t,94,0,
1108,a,a,94,0,
1109,l,l,94,0,
1110,P,P,96,0,
1111,r,r,96,0,
1112,o,o,96,0,
1113,t,t,96,0,
1114,e,e,96,0,
1115,c,c,96,0,
1116,t,t,96,0,
1117,i,i,96,0,
1118,o,o,96,0,
1119,n,n,96,0,
1120,1,1,78,0,
1121,6,6,78,0,
1122,4,4,78,0,
1123,1,1,95,0,
1124,6,6,95,0,
1125,5,5,95,0,
1126,B,B,96,0,
1127,u,u,96,0,
1128,i,i,96,0,
1129,l,l,96,0,
1130,d,d,96,0,
1131,i,i,96,0,
1132,n,n,96,0,
1133,g,g,96,0,
1134,t,t,96,0,
1135,h,h,96,0,
1136,e,e,96,0,
1137,C,C,96,0,
1138,i,i,96,0,
1139,t,t,96,0,
1140,y,y,96,0,
1141,1,1,91,0,
1142,6,6,91,0,
1143,6,6,91,0,
1144,1,1,96,0,
1145,6,6,96,0,
1146,9,9,96,0,
1147,A,A,96,0,
1148,C,C,96,0,
1149,a,a,96,0,
1150,r,r,96,0,
1151,i,i,96,0,
1152,n,n,96,0,
1153,g,g,96,0,
1154,S,S,96,0,
1155,o,o,96,0,
1156,c,c,96,0,
1157,i,i,96,0,
1158,e,e,96,0,
1159,t,t,96,0,
1160,y,y,96,0,
1161,1,1,96,0,
1162,7,7,96,0,
1163,0,0,96,0,
1164,W,W,96,0,
1165,e,e,96,0,
1166,l,l,96,0,
1167,f,f,96,0,
1168,a,a,96,0,
1169,r,r,96,0,
1170,e,e,96,0,
1171,F,F,96,0,
1172,a,a,96,0,
1173,c,c,96,0,
1174,i,i,96,0,
1175,l,l,96,0,
1176,i,i,96,0,
1177,t,t,96,0,
1178,i,i,96,0,
1179,e,e,96,0,
1180,s,s,96,0,
1181,1,1,90,0,
1182,7,7,90,0,
1183,1,1,90,0,
1184,1,1,90,0,
1185,7,7,90,0,
1186,2,2,90,0,
1187,E,E,96,0,
1188,l,l,96,0,
1189,d,d,96,0,
1190,e,e,96,0,
1191,r,r,96,0,
1192,l,l,96,0,
1193,y,y,96,0,
1194,S,S,96,0,
1195,e,e,96,0,
1196,r,r,96,0,
1197,v,v,96,0,
1198,i,i,96,0,
1199,c,c,96,0,
1200,e,e,96,0,
1201,s,s,96,0,
1202,1,1,93,0,
1203,7,7,93,0,
1204,3,3,93,0,
1205,R,R,96,0,
1206,e,e,96,0,
1207,h,h,96,0,
1208,a,a,96,0,
1209,b,b,96,0,
1210,i,i,96,0,
1211,l,l,96,0,
1212,i,i,96,0,
1213,t,t,96,0,
1214,a,a,96,0,
1215,t,t,96,0,
1216,i,i,96,0,
1217,o,o,96,0,
1218,n,n,96,0,
1219,S,S,80,0,
1220,e,e,80,0,
1221,r,r,80,0,
1222,v,v,80,0,
1223,i,i,80,0,
1224,c,c,80,0,
1225,e,e,80,0,
1226,s,s,80,0,
1227,1,1,96,0,
1228,7,7,96,0,
1229,4,4,96,0,
1230,C,C,96,0,
1231,h,h,96,0,
1232,i,i,96,0,
1233,l,l,96,0,
1234,d,d,96,0,
1235,a,a,96,0,
1236,n,n,96,0,
1237,d,d,96,0,
1238,Y,Y,96,0,
1239,o,o,96,0,
1240,u,u,96,0,
1241,t,t,96,0,
1242,h,h,96,0,
1243,S,S,96,0,
1244,e,e,96,0,
1245,r,r,96,0,
