,word data,ocr data,conf,check,ocr time
512,o,o,96,0,
513,m,m,96,0,
514,p,p,96,0,
515,a,a,96,0,
516,n,n,96,0,
517,y,y,96,0,
518,s,s,96,0,
519,e,e,96,0,
520,c,c,96,0,
521,r,r,96,0,
522,e,e,96,0,
523,t,t,96,0,
524,a,a,96,0,
525,r,r,96,0,
526,y,y,95,0,
527,o,o,95,0,
528,r,r,96,0,
529,d,d,96,0,
530,i,i,96,0,
531,r,r,96,0,
532,e,e,96,0,
533,c,c,96,0,
534,t,t,96,0,
535,o,o,96,0,
536,r,r,96,0,
537,(,(,96,0,
538,i,i,96,0,
539,n,n,96,0,
540,c,c,96,0,
541,l,l,96,0,
542,u,u,96,0,
543,d,d,96,0,
544,i,i,96,0,
545,n,n,96,0,
546,g,g,95,0,
547,a,a,95,0,
548,n,n,96,0,
549,a,a,96,0,
550,l,l,96,0,
551,t,t,96,0,
552,e,e,96,0,
553,r,r,96,0,
554,n,n,96,0,
555,a,a,96,0,
556,t,t,96,0,
557,e,e,96,0,
558,d,d,96,0,
559,i,i,96,0,
560,r,r,96,0,
561,e,e,96,0,
562,c,c,96,0,
563,t,t,96,0,
564,o,o,96,0,
565,r,r,96,0,
566,b,b,96,0,
567,u,u,96,0,
568,t,t,96,0,
569,e,e,96,0,
570,x,x,96,0,
571,c,c,96,0,
572,l,l,96,0,
573,u,u,96,0,
574,d,d,96,0,
575,i,i,96,0,
576,n,n,96,0,
577,g,g,96,0,
578,a,a,96,0,
579,r,r,96,0,
580,e,e,96,0,
581,s,s,96,0,
582,e,e,96,0,
583,r,r,96,0,
584,v,v,96,0,
585,e,e,96,0,
586,d,d,96,0,
587,i,i,96,0,
588,r,r,96,0,
589,e,e,96,0,
590,c,c,96,0,
591,t,t,96,0,
592,o,o,96,0,
593,r,r,96,0,
594,),),96,0,
595,c,c,96,0,
596,e,e,96,0,
597,a,a,96,0,
598,s,s,96,0,
599,i,i,96,0,
600,n,n,96,0,
601,g,g,96,0,
602,t,t,96,0,
603,o,o,96,0,
604,h,h,96,0,
605,o,o,96,0,
606,l,l,96,0,
607,d,d,95,0,
608,o,o,95,0,
609,f,f,95,0,
610,f,f,95,0,
611,i,i,95,0,
612,c,c,95,0,
613,e,e,95,0,
614,T,T,95,0,
615,h,h,95,0,
616,i,i,95,0,
617,s,s,96,0,
618,f,f,96,0,
619,o,o,96,0,
620,r,r,96,0,
621,m,m,96,0,
622,s,s,96,0,
623,h,h,96,0,
624,o,o,96,0,
625,u,u,96,0,
626,l,l,96,0,
627,d,d,96,0,
628,b,b,96,0,
629,e,e,96,0,
630,d,d,96,0,
631,e,e,96,0,
632,l,l,96,0,
633,i,i,96,0,
634,v,v,96,0,
635,e,e,96,0,
636,r,r,96,0,
637,e,e,96,0,
638,d,d,96,0,
639,t,t,96,0,
640,o,o,96,0,
641,t,t,96,0,
642,h,h,96,0,
643,e,e,96,0,
644,R,R,96,0,
645,e,e,96,0,
646,g,g,96,0,
647,i,i,96,0,
648,s,s,96,0,
649,t,t,96,0,
650,r,r,96,0,
651,a,a,96,0,
652,r,r,96,0,
653,f,f,96,0,
654,o,o,96,0,
655,r,r,96,0,
656,r,r,96,0,
657,e,e,96,0,
658,g,g,96,0,
659,i,i,96,0,
660,s,s,96,0,
661,t,t,96,0,
662,r,r,96,0,
663,a,a,96,0,
664,t,t,96,0,
665,i,i,96,0,
666,o,o,96,0,
667,n,n,96,0,
668,w,w,96,0,
669,i,i,96,0,
670,t,t,96,0,
671,h,h,96,0,
672,i,i,96,0,
673,n,n,95,0,
674,1,1,95,0,
675,5,5,96,0,
676,d,d,96,0,
677,a,a,96,0,
678,y,y,96,0,
679,s,s,96,0,
680,a,a,96,0,
681,f,f,96,0,
682,t,t,96,0,
683,e,e,96,0,
684,r,r,96,0,
685,t,t,96,0,
686,h,h,96,0,
687,e,e,96,0,
688,a,a,96,0,
689,p,p,96,0,
690,p,p,96,0,
691,o,o,96,0,
692,i,i,96,0,
693,n,n,96,0,
694,t,t,96,0,
695,m,m,96,0,
696,e,e,96,0,
697,n,n,96,0,
698,t,t,96,0,
699,o,o,96,0,
700,r,r,96,0,
701,c,c,96,0,
702,e,e,96,0,
703,s,s,96,0,
704,s,s,96,0,
705,a,a,96,0,
706,t,t,96,0,
707,i,i,96,0,
708,o,o,96,0,
709,n,n,91,0,
710,(,(,91,0,
711,b,b,91,0,
712,),),93,0,
713,E,E,93,0,
714,v,v,93,0,
715,e,e,93,0,
716,r,r,93,0,
717,y,y,96,0,
718,p,p,96,0,
719,r,r,96,0,
720,i,i,96,0,
721,v,v,96,0,
722,a,a,96,0,
723,t,t,96,0,
724,e,e,96,0,
725,c,c,96,0,
726,o,o,96,0,
727,m,m,96,0,
728,p,p,96,0,
729,a,a,96,0,
730,n,n,96,0,
731,y,y,96,0,
732,i,i,96,0,
733,n,n,96,0,
734,c,c,96,0,
735,o,o,96,0,
736,r,r,96,0,
737,p,p,96,0,
738,o,o,96,0,
739,r,r,96,0,
740,a,a,96,0,
741,t,t,96,0,
742,e,e,96,0,
743,d,d,96,0,
744,i,i,96,0,
745,n,n,96,0,
746,H,H,96,0,
747,o,o,96,0,
748,n,n,96,0,
749,g,g,96,0,
750,K,K,96,0,
751,o,o,96,0,
752,n,n,96,0,
753,g,g,96,0,
754,m,m,96,0,
755,u,u,96,0,
756,s,s,96,0,
757,t,t,96,0,
758,h,h,96,0,
759,a,a,96,0,
760,v,v,96,0,
761,e,e,96,0,
762,a,a,96,0,
763,c,c,96,0,
764,o,o,96,0,
765,m,m,96,0,
766,p,p,96,0,
767,a,a,96,0,
768,n,n,96,0,
769,y,y,96,0,
770,s,s,96,0,
771,e,e,96,0,
772,c,c,96,0,
773,r,r,96,0,
774,e,e,96,0,
775,t,t,96,0,
776,a,a,96,0,
777,r,r,96,0,
778,y,y,96,0,
779,a,a,96,0,
780,n,n,96,0,
781,d,d,96,0,
782,a,a,96,0,
783,t,t,96,0,
784,l,l,96,0,
785,e,e,96,0,
786,a,a,96,0,
787,s,s,96,0,
788,t,t,96,0,
789,o,o,96,0,
790,n,n,96,0,
791,e,e,96,0,
792,d,d,96,0,
793,i,i,96,0,
794,r,r,96,0,
795,e,e,96,0,
796,c,c,96,0,
797,t,t,96,0,
798,o,o,96,0,
799,r,r,96,0,
800,w,w,96,0,
801,h,h,96,0,
802,o,o,96,0,
803,i,i,96,0,
804,s,s,96,0,
805,a,a,96,0,
806,n,n,96,0,
807,a,a,96,0,
808,t,t,96,0,
809,u,u,96,0,
810,r,r,96,0,
811,a,a,96,0,
812,l,l,95,0,
813,p,p,95,0,
814,e,e,95,0,
815,r,r,95,0,
816,s,s,95,0,
817,o,o,95,0,
818,n,n,96,0,
819,T,T,96,0,
820,h,h,96,0,
821,e,e,96,0,
822,s,s,96,0,
823,o,o,96,0,
824,l,l,96,0,
825,e,e,96,0,
826,d,d,96,0,
827,i,i,96,0,
828,r,r,96,0,
829,e,e,96,0,
830,c,c,96,0,
831,t,t,96,0,
832,o,o,96,0,
833,r,r,96,0,
834,o,o,96,0,
835,f,f,96,0,
836,a,a,96,0,
837,p,p,96,0,
838,r,r,96,0,
839,i,i,96,0,
840,v,v,96,0,
841,a,a,96,0,
842,t,t,96,0,
843,e,e,96,0,
844,c,c,96,0,
845,o,o,96,0,
846,m,m,96,0,
847,p,p,96,0,
848,a,a,96,0,
849,n,n,96,0,
850,y,y,96,0,
851,m,m,96,0,
852,u,u,96,0,
853,s,s,96,0,
854,t,t,88,0,
855,n,n,88,0,
856,o,o,88,0,
857,t,t,95,0,
858,a,a,95,0,
859,l,l,95,0,
860,s,s,95,0,
861,o,o,96,0,
862,b,b,96,0,
863,e,e,96,0,
864,t,t,96,0,
865,h,h,96,0,
866,e,e,96,0,
867,c,c,96,0,
868,o,o,96,0,
869,m,m,96,0,
870,p,p,96,0,
871,a,a,96,0,
872,n,n,96,0,
873,y,y,96,0,
874,s,s,96,0,
875,e,e,96,0,
876,c,c,96,0,
877,r,r,96,0,
878,e,e,96,0,
879,t,t,96,0,
880,a,a,96,0,
881,r,r,96,0,
882,y,y,96,0,
883,o,o,96,0,
884,f,f,96,0,
885,t,t,96,0,
886,h,h,96,0,
887,e,e,95,0,
888,c,c,95,0,
889,o,o,95,0,
890,m,m,95,0,
891,p,p,95,0,
892,a,a,95,0,
893,n,n,95,0,
894,y,y,95,0,
895,A,A,95,0,
896,p,p,95,0,
897,r,r,95,0,
898,i,i,95,0,
899,v,v,95,0,
900,a,a,95,0,
901,t,t,95,0,
902,e,e,96,0,
903,c,c,96,0,
904,o,o,96,0,
905,m,m,96,0,
906,p,p,96,0,
907,a,a,96,0,
908,n,n,96,0,
909,y,y,96,0,
910,h,h,96,0,
911,a,a,96,0,
912,v,v,96,0,
913,i,i,96,0,
914,n,n,96,0,
915,g,g,96,0,
916,o,o,96,0,
917,n,n,96,0,
918,l,l,96,0,
919,y,y,96,0,
920,o,o,96,0,
921,n,n,96,0,
922,e,e,96,0,
923,d,d,96,0,
924,i,i,96,0,
925,r,r,96,0,
926,e,e,96,0,
927,c,c,96,0,
928,t,t,96,0,
929,o,o,96,0,
930,r,r,96,0,
931,m,m,96,0,
932,u,u,96,0,
933,s,s,96,0,
934,t,t,96,0,
935,n,n,96,0,
936,o,o,96,0,
937,t,t,96,0,
938,h,h,96,0,
939,a,a,96,0,
940,v,v,96,0,
941,e,e,96,0,
942,a,a,96,0,
943,s,s,96,0,
944,c,c,96,0,
945,o,o,96,0,
946,m,m,96,0,
947,p,p,96,0,
948,a,a,96,0,
949,n,n,96,0,
950,y,y,96,0,
951,s,s,96,0,
952,e,e,96,0,
953,c,c,96,0,
954,r,r,96,0,
955,e,e,96,0,
956,t,t,96,0,
957,a,a,96,0,
958,r,r,96,0,
959,y,y,96,0,
960,a,a,96,0,
961,b,b,96,0,
962,o,o,96,0,
963,d,d,96,0,
964,y,y,96,0,
965,c,c,96,0,
966,o,o,96,0,
967,r,r,96,0,
968,p,p,96,0,
969,o,o,96,0,
970,r,r,96,0,
971,a,a,96,0,
972,t,t,96,0,
973,e,e,96,0,
974,t,t,96,0,
975,h,h,96,0,
976,e,e,96,0,
977,s,s,96,0,
978,o,o,96,0,
979,l,l,96,0,
980,e,e,96,0,
981,d,d,96,0,
982,i,i,96,0,
983,r,r,96,0,
984,e,e,96,0,
985,c,c,96,0,
986,t,t,96,0,
987,o,o,96,0,
988,r,r,97,0,
989,o,o,97,0,
990,f,f,96,0,
991,w,w,96,0,
992,h,h,96,0,
993,i,i,96,0,
994,c,c,96,0,
995,h,h,96,0,
996,i,i,96,0,
997,s,s,96,0,
998,t,t,96,0,
999,h,h,96,0,
1000,e,e,96,0,
1001,s,s,96,0,
1002,o,o,96,0,
1003,l,l,96,0,
1004,e,e,96,0,
1005,d,d,96,0,
1006,i,i,96,0,
1007,r,r,96,0,
1008,e,e,96,0,
1009,c,c,96,0,
1010,t,t,96,0,
1011,o,o,96,0,
1012,r,r,96,0,
1013,o,o,96,0,
1014,f,f,96,0,
1015,t,t,96,0,
1016,h,h,96,0,
1017,e,e,96,0,
1018,p,p,96,0,
1019,r,r,96,0,
1020,i,i,96,0,
1021,v,v,96,0,
1022,a,a,96,0,
1023,t,t,96,0,
1024,e,e,96,0,
1025,c,c,96,0,
1026,o,o,96,0,
1027,m,m,96,0,
1028,p,p,96,0,
1029,a,a,96,0,
1030,n,n,96,0,
1031,y,y,95,0,
1032,I,I,95,0,
1033,f,f,96,0,
1034,t,t,96,0,
1035,h,h,96,0,
1036,e,e,96,0,
1037,p,p,96,0,
1038,r,r,96,0,
1039,i,i,96,0,
1040,v,v,96,0,
1041,a,a,96,0,
1042,t,t,96,0,
1043,e,e,96,0,
1044,c,c,96,0,
1045,o,o,96,0,
1046,m,m,96,0,
1047,p,p,96,0,
1048,a,a,96,0,
1049,n,n,96,0,
1050,y,y,96,0,
1051,i,i,96,0,
1052,s,s,95,0,
1053,a,a,95,0,
1054,m,m,95,0,
1055,e,e,95,0,
1056,m,m,95,0,
1057,b,b,95,0,
1058,e,e,95,0,
1059,r,r,96,0,
1060,o,o,96,0,
1061,f,f,96,0,
1062,a,a,96,0,
1063,g,g,96,0,
1064,r,r,96,0,
1065,o,o,96,0,
1066,u,u,96,0,
1067,p,p,96,0,
1068,o,o,96,0,
1069,f,f,96,0,
1070,c,c,96,0,
1071,o,o,96,0,
1072,m,m,96,0,
1073,p,p,96,0,
1074,a,a,96,0,
1075,n,n,96,0,
1076,i,i,96,0,
1077,e,e,96,0,
1078,s,s,96,0,
1079,o,o,96,0,
1080,f,f,96,0,
1081,w,w,96,0,
1082,h,h,96,0,
1083,i,i,96,0,
1084,c,c,96,0,
1085,h,h,96,0,
1086,a,a,96,0,
1087,l,l,96,0,
1088,i,i,96,0,
1089,s,s,96,0,
1090,t,t,96,0,
1091,e,e,96,0,
1092,d,d,96,0,
1093,c,c,96,0,
1094,o,o,96,0,
1095,m,m,96,0,
1096,p,p,96,0,
1097,a,a,96,0,
1098,n,n,96,0,
1099,y,y,95,0,
1100,i,i,95,0,
1101,s,s,95,0,
1102,a,a,96,0,
1103,m,m,96,0,
1104,e,e,96,0,
1105,m,m,96,0,
1106,b,b,96,0,
1107,e,e,96,0,
1108,r,r,96,0,
1109,",",",",96,0,
1110,t,t,96,0,
1111,h,h,96,0,
1112,e,e,96,0,
1113,p,p,96,0,
1114,r,r,96,0,
1115,i,i,96,0,
1116,v,v,96,0,
1117,a,a,96,0,
1118,t,t,96,0,
1119,e,e,96,0,
1120,c,c,96,0,
1121,o,o,96,0,
1122,m,m,96,0,
1123,p,p,96,0,
1124,a,a,96,0,
1125,n,n,96,0,
1126,y,y,96,0,
1127,c,c,96,0,
1128,a,a,96,0,
1129,n,n,96,0,
1130,n,n,96,0,
1131,o,o,96,0,
1132,t,t,95,0,
1133,a,a,95,0,
1134,p,p,95,0,
1135,p,p,95,0,
1136,o,o,95,0,
1137,i,i,95,0,
1138,n,n,95,0,
1139,t,t,95,0,
1140,a,a,96,0,
1141,b,b,96,0,
1142,o,o,96,0,
1143,d,d,96,0,
1144,y,y,96,0,
1145,c,c,96,0,
1146,o,o,96,0,
1147,r,r,96,0,
1148,p,p,96,0,
1149,o,o,96,0,
1150,r,r,96,0,
1151,a,a,96,0,
1152,t,t,96,0,
1153,e,e,96,0,
1154,a,a,96,0,
1155,s,s,96,0,
1156,i,i,96,0,
1157,t,t,96,0,
1158,s,s,96,0,
1159,d,d,96,0,
1160,i,i,96,0,
1161,r,r,96,0,
1162,e,e,96,0,
1163,c,c,96,0,
1164,t,t,96,0,
1165,o,o,96,0,
1166,r,r,93,0,
1167,(,(,93,0,
1168,c,c,93,0,
1169,),),90,0,
1170,E,E,90,0,
1171,v,v,90,0,
1172,e,e,90,0,
1173,r,r,90,0,
1174,y,y,96,0,
1175,p,p,96,0,
1176,u,u,96,0,
1177,b,b,96,0,
1178,l,l,96,0,
1179,i,i,96,0,
1180,c,c,96,0,
1181,c,c,96,0,
1182,o,o,96,0,
1183,m,m,96,0,
1184,p,p,96,0,
1185,a,a,96,0,
1186,n,n,96,0,
1187,y,y,96,0,
1188,a,a,96,0,
1189,n,n,96,0,
1190,d,d,96,0,
1191,c,c,96,0,
1192,o,o,96,0,
1193,m,m,96,0,
1194,p,p,96,0,
1195,a,a,96,0,
1196,n,n,96,0,
1197,y,y,96,0,
1198,l,l,96,0,
1199,i,i,96,0,
1200,m,m,96,0,
1201,i,i,96,0,
1202,t,t,96,0,
1203,e,e,96,0,
1204,d,d,96,0,
1205,b,b,96,0,
1206,y,y,96,0,
1207,g,g,96,0,
1208,u,u,96,0,
1209,a,a,96,0,
1210,r,r,96,0,
1211,a,a,96,0,
1212,n,n,96,0,
1213,t,t,96,0,
1214,e,e,96,0,
1215,e,e,96,0,
1216,m,m,96,0,
1217,u,u,96,0,
1218,s,s,96,0,
1219,t,t,96,0,
1220,h,h,96,0,
1221,a,a,96,0,
1222,v,v,96,0,
1223,e,e,95,0,
1224,a,a,96,0,
1225,c,c,96,0,
1226,o,o,96,0,
1227,m,m,96,0,
1228,p,p,96,0,
1229,a,a,96,0,
1230,n,n,96,0,
1231,y,y,96,0,
1232,s,s,96,0,
1233,e,e,96,0,
1234,c,c,96,0,
1235,r,r,96,0,
1236,e,e,96,0,
1237,t,t,96,0,
1238,a,a,96,0,
1239,r,r,96,0,
1240,y,y,95,0,
1241,a,a,95,0,
1242,n,n,95,0,
1243,d,d,96,0,
1244,a,a,96,0,
1245,t,t,96,0,
1246,l,l,96,0,
1247,e,e,96,0,
