,word data,ocr data,conf,check,ocr time
1024,e,e,95,0,
1025,s,s,95,0,
1026,R,R,96,0,
1027,e,e,96,0,
1028,g,g,96,0,
1029,i,i,96,0,
1030,s,s,96,0,
1031,t,t,96,0,
1032,r,r,96,0,
1033,y,y,96,0,
1034,",",",",96,0,
1035,1,1,96,0,
1036,4,4,96,0,
1037,t,t,96,0,
1038,h,h,96,0,
1039,f,f,96,0,
1040,l,l,96,0,
1041,o,o,96,0,
1042,o,o,96,0,
1043,r,r,96,0,
1044,",",",",96,0,
1045,Q,Q,96,0,
1046,u,u,96,0,
1047,e,e,96,0,
1048,e,e,96,0,
1049,n,n,96,0,
1050,s,s,96,0,
1051,w,w,96,0,
1052,a,a,96,0,
1053,y,y,96,0,
1054,G,G,96,0,
1055,o,o,96,0,
1056,v,v,96,0,
1057,e,e,96,0,
1058,r,r,96,0,
1059,n,n,96,0,
1060,m,m,96,0,
1061,e,e,96,0,
1062,n,n,96,0,
1063,t,t,96,0,
1064,O,O,96,0,
1065,f,f,96,0,
1066,f,f,96,0,
1067,i,i,96,0,
1068,c,c,96,0,
1069,e,e,96,0,
1070,s,s,96,0,
1071,",",",",96,0,
1072,6,6,96,0,
1073,6,6,96,0,
1074,Q,Q,96,0,
1075,u,u,96,0,
1076,e,e,96,0,
1077,e,e,96,0,
1078,n,n,96,0,
1079,s,s,96,0,
1080,w,w,96,0,
1081,a,a,96,0,
1082,y,y,96,0,
1083,",",",",96,0,
1084,H,H,96,0,
1085,o,o,96,0,
1086,n,n,96,0,
1087,g,g,96,0,
1088,K,K,60,0,
1089,o,o,60,0,
1090,n,n,60,0,
1091,g,g,60,0,
1092,"""","""",60,0,
1093,I,I,68,0,
1094,f,f,68,0,
1095,t,t,96,0,
1096,h,h,96,0,
1097,e,e,96,0,
1098,f,f,96,0,
1099,o,o,96,0,
1100,r,r,96,0,
1101,m,m,96,0,
1102,i,i,96,0,
1103,s,s,96,0,
1104,d,d,96,0,
1105,e,e,96,0,
1106,l,l,96,0,
1107,i,i,96,0,
1108,v,v,96,0,
1109,e,e,96,0,
1110,r,r,96,0,
1111,e,e,96,0,
1112,d,d,96,0,
1113,b,b,96,0,
1114,y,y,96,0,
1115,p,p,96,0,
1116,o,o,96,0,
1117,s,s,96,0,
1118,t,t,96,0,
1119,b,b,96,0,
1120,u,u,96,0,
1121,t,t,96,0,
1122,t,t,96,0,
1123,h,h,96,0,
1124,e,e,96,0,
1125,R,R,96,0,
1126,e,e,96,0,
1127,g,g,96,0,
1128,i,i,96,0,
1129,s,s,96,0,
1130,t,t,96,0,
1131,r,r,96,0,
1132,a,a,96,0,
1133,r,r,96,0,
1134,h,h,96,0,
1135,a,a,96,0,
1136,s,s,96,0,
1137,n,n,96,0,
1138,o,o,96,0,
1139,t,t,96,0,
1140,r,r,96,0,
1141,e,e,96,0,
1142,c,c,96,0,
1143,e,e,96,0,
1144,i,i,96,0,
1145,v,v,96,0,
1146,e,e,96,0,
1147,d,d,96,0,
1148,i,i,96,0,
1149,t,t,96,0,
1150,",",",",96,0,
1151,t,t,96,0,
1152,h,h,96,0,
1153,e,e,96,0,
1154,f,f,96,0,
1155,o,o,96,0,
1156,r,r,96,0,
1157,m,m,96,0,
1158,w,w,96,0,
1159,i,i,96,0,
1160,l,l,96,0,
1161,l,l,96,0,
1162,n,n,96,0,
1163,o,o,96,0,
1164,t,t,96,0,
1165,b,b,96,0,
1166,e,e,96,0,
1167,r,r,96,0,
1168,e,e,96,0,
1169,g,g,96,0,
1170,a,a,96,0,
1171,r,r,96,0,
1172,d,d,96,0,
1173,e,e,96,0,
1174,d,d,96,0,
1175,a,a,96,0,
1176,s,s,96,0,
1177,h,h,96,0,
1178,a,a,96,0,
1179,v,v,96,0,
1180,i,i,96,0,
1181,n,n,96,0,
1182,g,g,96,0,
1183,b,b,96,0,
1184,e,e,96,0,
1185,e,e,96,0,
1186,n,n,96,0,
1187,d,d,96,0,
1188,e,e,96,0,
1189,l,l,96,0,
1190,i,i,96,0,
1191,v,v,96,0,
1192,e,e,96,0,
1193,r,r,96,0,
1194,e,e,96,0,
1195,d,d,96,0,
1196,t,t,96,0,
1197,o,o,96,0,
1198,t,t,96,0,
1199,h,h,96,0,
1200,e,e,96,0,
1201,R,R,96,0,
1202,e,e,96,0,
1203,g,g,96,0,
1204,i,i,96,0,
1205,s,s,96,0,
1206,t,t,96,0,
1207,r,r,96,0,
1208,a,a,96,0,
1209,r,r,96,0,
1210,i,i,96,0,
1211,n,n,96,0,
1212,s,s,96,0,
1213,a,a,96,0,
1214,t,t,96,0,
1215,i,i,96,0,
1216,s,s,96,0,
1217,f,f,96,0,
1218,a,a,96,0,
1219,c,c,96,0,
1220,t,t,96,0,
1221,i,i,96,0,
1222,o,o,96,0,
1223,n,n,96,0,
1224,o,o,96,0,
1225,f,f,96,0,
1226,t,t,96,0,
1227,h,h,96,0,
1228,e,e,96,0,
1229,r,r,96,0,
1230,e,e,96,0,
1231,l,l,96,0,
1232,e,e,96,0,
1233,v,v,96,0,
1234,a,a,96,0,
1235,n,n,96,0,
1236,t,t,96,0,
1237,p,p,96,0,
1238,r,r,96,0,
1239,o,o,96,0,
1240,v,v,96,0,
1241,i,i,96,0,
1242,s,s,96,0,
1243,i,i,96,0,
1244,o,o,96,0,
1245,n,n,96,0,
1246,o,o,96,0,
