,word data,ocr data,conf,check,ocr time
114,y,y,96,0,
115,e,e,96,0,
116,c,c,96,0,
117,o,o,96,0,
118,n,n,96,0,
119,o,o,96,0,
120,m,m,96,0,
121,i,i,96,0,
122,c,c,96,0,
123,d,d,96,0,
124,o,o,96,0,
125,w,w,96,0,
126,n,n,96,0,
127,t,t,96,0,
128,u,u,96,0,
129,r,r,96,0,
130,n,n,96,0,
131,a,a,96,0,
132,n,n,96,0,
133,d,d,96,0,
134,t,t,96,0,
135,h,h,96,0,
136,e,e,96,0,
137,e,e,96,0,
138,p,p,96,0,
139,i,i,96,0,
140,d,d,96,0,
141,e,e,96,0,
142,m,m,96,0,
143,i,i,96,0,
144,c,c,96,0,
145,W,W,96,0,
146,i,i,96,0,
147,t,t,96,0,
148,h,h,96,0,
149,t,t,96,0,
150,h,h,96,0,
151,e,e,96,0,
152,l,l,96,0,
153,e,e,96,0,
154,v,v,96,0,
155,e,e,96,0,
156,r,r,96,0,
157,a,a,96,0,
158,g,g,96,0,
159,e,e,96,0,
160,e,e,96,0,
161,f,f,96,0,
162,f,f,96,0,
163,e,e,96,0,
164,c,c,96,0,
165,t,t,96,0,
166,s,s,96,0,
167,c,c,96,0,
168,r,r,96,0,
169,e,e,96,0,
170,a,a,96,0,
171,t,t,96,0,
172,e,e,96,0,
173,d,d,96,0,
174,b,b,96,0,
175,y,y,96,0,
176,t,t,96,0,
177,h,h,96,0,
178,e,e,96,0,
179,u,u,96,0,
180,s,s,96,0,
181,e,e,96,0,
182,o,o,96,0,
183,f,f,96,0,
184,r,r,96,0,
185,e,e,96,0,
186,s,s,96,0,
187,o,o,96,0,
188,u,u,96,0,
189,r,r,96,0,
190,c,c,96,0,
191,e,e,96,0,
192,s,s,96,0,
193,",",",",96,0,
194,t,t,96,0,
195,h,h,96,0,
196,e,e,96,0,
197,B,B,96,0,
198,u,u,96,0,
199,d,d,96,0,
200,g,g,96,0,
201,e,e,96,0,
202,t,t,96,0,
203,s,s,96,0,
204,e,e,96,0,
205,e,e,96,0,
206,k,k,96,0,
207,s,s,96,0,
208,t,t,96,0,
209,o,o,96,0,
210,s,s,96,0,
211,u,u,96,0,
212,p,p,96,0,
213,p,p,96,0,
214,o,o,96,0,
215,r,r,96,0,
216,t,t,96,0,
217,p,p,96,0,
218,e,e,96,0,
219,o,o,96,0,
220,p,p,96,0,
221,l,l,96,0,
222,e,e,96,0,
223,",",",",96,0,
224,w,w,96,0,
225,o,o,96,0,
226,r,r,96,0,
227,k,k,96,0,
228,e,e,96,0,
229,r,r,96,0,
230,s,s,96,0,
231,a,a,95,0,
232,n,n,95,0,
233,d,d,95,0,
234,e,e,95,0,
235,n,n,95,0,
236,t,t,95,0,
237,e,e,95,0,
238,r,r,95,0,
239,p,p,95,0,
240,r,r,95,0,
241,i,i,95,0,
242,s,s,95,0,
243,e,e,95,0,
244,s,s,95,0,
245,T,T,96,0,
246,h,h,96,0,
247,e,e,96,0,
248,G,G,96,0,
249,o,o,96,0,
250,v,v,96,0,
251,e,e,96,0,
252,r,r,96,0,
253,n,n,96,0,
254,m,m,96,0,
255,e,e,96,0,
256,n,n,96,0,
257,t,t,96,0,
258,w,w,95,0,
259,i,i,95,0,
260,l,l,95,0,
261,l,l,95,0,
262,a,a,96,0,
263,l,l,96,0,
264,s,s,96,0,
265,o,o,96,0,
266,c,c,96,0,
267,o,o,96,0,
268,n,n,96,0,
269,t,t,96,0,
270,i,i,96,0,
271,n,n,96,0,
272,u,u,96,0,
273,o,o,96,0,
274,u,u,96,0,
275,s,s,96,0,
276,l,l,96,0,
277,y,y,96,0,
278,i,i,96,0,
279,n,n,96,0,
280,v,v,96,0,
281,e,e,96,0,
282,s,s,96,0,
283,t,t,96,0,
284,i,i,96,0,
285,n,n,96,0,
286,i,i,95,0,
287,n,n,95,0,
288,f,f,95,0,
289,r,r,95,0,
290,a,a,95,0,
291,s,s,95,0,
292,t,t,95,0,
293,r,r,95,0,
294,u,u,95,0,
295,c,c,95,0,
296,t,t,95,0,
297,u,u,95,0,
298,r,r,95,0,
299,e,e,95,0,
300,a,a,96,0,
301,n,n,96,0,
302,d,d,96,0,
303,p,p,96,0,
304,r,r,96,0,
305,o,o,96,0,
306,m,m,96,0,
307,o,o,96,0,
308,t,t,96,0,
309,e,e,96,0,
310,t,t,96,0,
311,h,h,96,0,
312,e,e,96,0,
313,d,d,96,0,
314,e,e,96,0,
315,v,v,96,0,
316,e,e,96,0,
317,l,l,96,0,
318,o,o,96,0,
319,p,p,96,0,
320,m,m,96,0,
321,e,e,96,0,
322,n,n,96,0,
323,t,t,96,0,
324,o,o,96,0,
325,f,f,96,0,
326,i,i,96,0,
327,n,n,96,0,
328,d,d,96,0,
329,u,u,96,0,
330,s,s,96,0,
331,t,t,96,0,
332,r,r,96,0,
333,i,i,96,0,
334,e,e,96,0,
335,s,s,96,0,
336,",",",",96,0,
337,s,s,96,0,
338,o,o,96,0,
339,a,a,96,0,
340,s,s,96,0,
341,t,t,96,0,
342,o,o,96,0,
343,g,g,96,0,
344,r,r,96,0,
345,a,a,96,0,
346,s,s,96,0,
347,p,p,96,0,
348,t,t,96,0,
349,h,h,96,0,
350,e,e,96,0,
351,m,m,96,0,
352,a,a,96,0,
353,j,j,96,0,
354,o,o,96,0,
355,r,r,96,0,
356,d,d,96,0,
357,i,i,96,0,
358,r,r,96,0,
359,e,e,96,0,
360,c,c,96,0,
361,t,t,96,0,
362,i,i,96,0,
363,o,o,96,0,
364,n,n,96,0,
365,s,s,96,0,
366,a,a,96,0,
367,n,n,96,0,
368,d,d,96,0,
369,n,n,96,0,
370,e,e,96,0,
371,w,w,96,0,
372,t,t,96,0,
373,r,r,96,0,
374,e,e,96,0,
375,n,n,96,0,
376,d,d,96,0,
377,s,s,96,0,
378,o,o,96,0,
379,f,f,96,0,
380,f,f,96,0,
381,u,u,96,0,
382,t,t,96,0,
383,u,u,96,0,
384,r,r,96,0,
385,e,e,96,0,
386,d,d,96,0,
387,e,e,96,0,
388,v,v,96,0,
389,e,e,96,0,
390,l,l,96,0,
391,o,o,96,0,
392,p,p,96,0,
393,m,m,96,0,
394,e,e,96,0,
395,n,n,96,0,
396,t,t,96,0,
397,(,(,96,0,
398,2,2,96,0,
399,),),96,0,
400,O,O,96,0,
401,v,v,96,0,
402,e,e,96,0,
403,r,r,96,0,
404,v,v,96,0,
405,i,i,96,0,
406,e,e,96,0,
407,w,w,96,0,
408,(,G,71,1,
409,i,i,71,0,
410,),),71,0,
411,K,K,96,0,
412,e,e,96,0,
413,y,y,96,0,
414,F,F,96,0,
415,i,i,96,0,
416,g,g,96,0,
417,u,u,96,0,
418,r,r,96,0,
419,e,e,96,0,
420,s,s,96,0,
421,2,2,96,0,
422,0,0,96,0,
423,2,2,96,0,
424,0,0,96,0,
425,2,2,96,0,
426,1,1,96,0,
427,R,R,96,0,
428,e,e,96,0,
429,v,v,96,0,
430,i,i,96,0,
431,s,s,96,0,
432,e,e,96,0,
433,d,d,96,0,
434,E,E,96,0,
435,s,s,96,0,
436,t,t,96,0,
437,i,i,96,0,
438,m,m,96,0,
439,a,a,96,0,
440,t,t,96,0,
441,e,e,96,0,
442,2,2,96,0,
443,0,0,96,0,
444,2,2,96,0,
445,1,1,96,0,
446,2,2,96,0,
447,2,2,96,0,
448,E,E,96,0,
449,s,s,96,0,
450,t,t,96,0,
451,i,i,96,0,
452,m,m,96,0,
453,a,a,96,0,
454,t,t,96,0,
455,e,e,96,0,
456,I,I,92,0,
457,n,n,92,0,
458,c,c,92,0,
459,r,r,92,0,
460,e,e,92,0,
461,a,a,92,0,
462,s,s,92,0,
463,e,e,92,0,
464,/,/,92,0,
465,D,D,96,0,
466,e,e,96,0,
467,c,c,96,0,
468,r,r,96,0,
469,e,e,96,0,
470,a,a,96,0,
471,s,s,96,0,
472,e,e,96,0,
473,(,(,93,0,
474,$,$,93,0,
475,b,b,96,0,
476,i,i,96,0,
477,l,l,96,0,
478,l,l,96,0,
479,i,i,96,0,
480,o,o,96,0,
481,n,n,96,0,
482,),),96,0,
483,(,(,93,0,
484,$,$,93,0,
485,b,b,96,0,
486,i,i,96,0,
487,l,l,96,0,
488,l,l,96,0,
489,i,i,96,0,
490,o,o,96,0,
491,n,n,96,0,
492,),),96,0,
493,O,O,96,0,
494,p,p,96,0,
495,e,e,96,0,
496,r,r,96,0,
497,a,a,96,0,
498,t,t,96,0,
499,i,i,96,0,
500,n,n,96,0,
501,g,g,96,0,
502,e,e,96,0,
503,x,x,96,0,
504,p,p,96,0,
505,e,e,96,0,
506,n,n,96,0,
507,d,d,96,0,
508,i,i,96,0,
509,t,t,96,0,
510,u,u,96,0,
511,r,r,96,0,
512,e,e,96,0,
513,7,7,76,0,
514,2,2,76,0,
515,1,1,76,0,
516,2,2,76,0,
517,6,6,87,0,
518,1,1,87,0,
519,1,1,87,0,
520,9,9,87,0,
521,1,1,92,0,
522,5,5,92,0,
523,2,2,92,0,
524,%,%,92,0,
525,o,o,88,0,
526,f,f,88,0,
527,w,w,96,0,
528,h,h,96,0,
529,i,i,96,0,
530,c,c,96,0,
531,h,h,96,0,
532,",",",",96,0,
533,r,r,96,0,
534,e,e,96,0,
535,c,c,96,0,
536,u,u,96,0,
537,r,r,96,0,
538,r,r,96,0,
539,e,e,96,0,
540,n,n,96,0,
541,t,t,96,0,
542,g,g,96,0,
543,o,o,96,0,
544,v,v,96,0,
545,e,e,96,0,
546,r,r,96,0,
547,n,n,96,0,
548,m,m,96,0,
549,e,e,96,0,
550,n,n,96,0,
551,t,t,96,0,
552,e,e,96,0,
553,x,x,96,0,
554,p,p,96,0,
555,e,e,96,0,
556,n,n,96,0,
557,d,d,96,0,
558,i,i,96,0,
559,t,t,96,0,
560,u,u,96,0,
561,r,r,96,0,
562,e,e,96,0,
563,4,4,91,0,
564,7,7,91,0,
565,2,2,91,0,
566,1,1,91,0,
567,5,5,86,0,
568,1,1,86,0,
569,7,7,86,0,
570,6,6,86,0,
571,9,9,84,0,
572,6,6,84,0,
573,%,%,84,0,
574,C,C,96,0,
575,a,a,96,0,
576,p,p,96,0,
577,i,i,96,0,
578,t,t,96,0,
579,a,a,96,0,
580,l,l,96,0,
581,e,e,96,0,
582,x,x,96,0,
583,p,p,96,0,
584,e,e,96,0,
585,n,n,96,0,
586,d,d,96,0,
587,i,i,96,0,
588,t,t,96,0,
589,u,u,96,0,
590,r,r,96,0,
591,e,e,96,0,
592,9,9,92,0,
593,9,9,92,0,
594,2,2,92,0,
595,1,1,95,0,
596,1,1,95,0,
597,5,5,95,0,
598,9,9,95,0,
599,1,1,96,0,
600,6,6,96,0,
601,9,9,96,0,
602,%,%,96,0,
603,o,o,96,0,
604,f,f,96,0,
605,w,w,96,0,
606,h,h,96,0,
607,i,i,96,0,
608,c,c,96,0,
609,h,h,96,0,
610,",",",",96,0,
611,c,c,96,0,
612,a,a,96,0,
613,p,p,96,0,
614,i,i,96,0,
615,t,t,96,0,
616,a,a,96,0,
617,l,l,96,0,
618,w,w,96,0,
619,o,o,96,0,
620,r,r,96,0,
621,k,k,96,0,
622,s,s,96,0,
623,e,e,96,0,
624,x,x,96,0,
625,p,p,96,0,
626,e,e,96,0,
627,n,n,96,0,
628,d,d,96,0,
629,i,i,96,0,
630,t,t,96,0,
631,u,u,96,0,
632,r,r,96,0,
633,e,e,96,0,
634,6,6,95,0,
635,6,6,95,0,
636,9,9,95,0,
637,7,7,65,0,
638,7,1,65,1,
639,7,7,65,0,
640,1,1,96,0,
641,6,6,96,0,
642,2,2,96,0,
643,%,%,96,0,
644,G,G,95,0,
645,o,o,95,0,
646,v,v,95,0,
647,e,e,95,0,
648,r,r,95,0,
649,n,n,95,0,
650,m,m,95,0,
651,e,e,95,0,
652,n,n,95,0,
653,t,t,95,0,
654,e,e,96,0,
655,x,x,96,0,
656,p,p,96,0,
657,e,e,96,0,
658,n,n,96,0,
659,d,d,96,0,
660,i,i,96,0,
661,t,t,96,0,
662,u,u,96,0,
663,r,r,96,0,
664,e,e,96,0,
665,8,8,92,0,
666,2,2,92,0,
667,0,0,92,0,
668,4,4,92,0,
669,7,7,93,0,
670,2,2,93,0,
671,7,7,93,0,
672,8,8,93,0,
673,1,1,91,0,
674,1,1,91,0,
675,3,3,91,0,
676,%,%,91,0,
677,G,G,96,0,
678,o,o,96,0,
679,v,v,96,0,
680,e,e,96,0,
681,r,r,96,0,
682,n,n,96,0,
683,m,m,96,0,
684,e,e,96,0,
685,n,n,96,0,
686,t,t,96,0,
687,r,r,95,0,
688,e,e,95,0,
689,v,v,95,0,
690,e,e,95,0,
691,n,n,95,0,
692,u,u,95,0,
693,e,e,95,0,
694,5,5,71,0,
695,4,4,71,0,
696,3,3,71,0,
697,5,5,71,0,
698,5,5,91,0,
699,9,9,91,0,
700,1,1,91,0,
701,1,1,91,0,
702,8,8,94,0,
703,8,8,94,0,
704,%,%,94,0,
705,C,C,96,0,
706,o,o,96,0,
707,n,n,96,0,
708,s,s,96,0,
709,o,o,96,0,
710,l,l,96,0,
711,i,i,96,0,
712,d,d,96,0,
713,a,a,96,0,
714,t,t,96,0,
715,e,e,96,0,
716,d,d,96,0,
717,d,d,96,0,
718,e,e,96,0,
719,f,f,96,0,
720,i,i,96,0,
721,c,c,96,0,
722,i,i,96,0,
723,t,t,96,0,
724,a,a,96,0,
725,f,f,96,0,
726,t,t,96,0,
727,e,e,96,0,
728,r,r,96,0,
729,i,i,96,0,
730,s,s,96,0,
731,s,s,96,0,
732,u,u,96,0,
733,a,a,96,0,
734,n,n,96,0,
735,c,c,96,0,
736,e,e,96,0,
737,o,o,96,0,
738,f,f,96,0,
739,g,g,96,0,
740,r,r,96,0,
741,e,e,96,0,
742,e,e,96,0,
743,n,n,96,0,
744,b,b,95,0,
745,o,o,95,0,
746,n,n,95,0,
747,d,d,95,0,
748,s,s,95,0,
749,(,(,76,0,
750,2,2,76,0,
751,5,5,76,0,
752,7,7,76,0,
753,6,6,76,0,
754,),),76,0,
755,(,(,95,0,
756,1,1,95,0,
757,0,0,95,0,
758,1,1,95,0,
759,6,6,95,0,
760,),),95,0,
761,6,6,91,0,
762,0,0,91,0,
763,5,5,91,0,
764,%,%,91,0,
765,G,G,94,0,
766,D,D,94,0,
767,P,P,94,0,
768,i,i,94,0,
769,n,n,94,0,
770,n,n,95,0,
771,o,o,95,0,
772,m,m,95,0,
773,i,i,95,0,
774,n,n,95,0,
775,a,a,95,0,
776,l,l,95,0,
777,t,t,95,0,
778,e,e,95,0,
779,r,r,95,0,
780,m,m,95,0,
781,s,s,95,0,
782,i,i,96,0,
783,s,s,96,0,
784,f,f,96,0,
785,o,o,96,0,
786,r,r,96,0,
787,e,e,96,0,
788,c,c,96,0,
789,a,a,96,0,
790,s,s,96,0,
791,t,t,96,0,
792,t,t,96,0,
793,o,o,96,0,
794,i,i,96,0,
795,n,n,96,0,
796,c,c,96,0,
797,r,r,96,0,
798,e,e,96,0,
799,a,a,96,0,
800,s,s,96,0,
801,e,e,96,0,
802,b,b,96,0,
803,y,y,96,0,
804,4,4,96,0,
805,5,5,96,0,
806,%,%,96,0,
807,t,t,96,0,
808,o,o,96,0,
809,6,6,96,0,
810,5,5,96,0,
811,%,%,96,0,
812,i,i,95,0,
813,n,n,95,0,
814,2,2,96,0,
815,0,0,96,0,
816,2,2,96,0,
817,1,1,96,0,
818,(,(,85,0,
819,i,i,85,0,
820,i,i,85,0,
821,),),85,0,
822,T,T,96,0,
823,h,h,96,0,
824,e,e,96,0,
825,c,c,96,0,
826,u,u,96,0,
827,m,m,96,0,
828,u,u,96,0,
829,l,l,96,0,
830,a,a,96,0,
831,t,t,96,0,
832,i,i,96,0,
833,v,v,96,0,
834,e,e,96,0,
835,g,g,96,0,
836,r,r,96,0,
837,o,o,96,0,
838,w,w,96,0,
839,t,t,96,0,
840,h,h,96,0,
841,s,s,96,0,
842,a,a,96,0,
843,n,n,96,0,
844,d,d,96,0,
845,t,t,95,0,
846,r,r,95,0,
847,e,e,95,0,
848,n,n,95,0,
849,d,d,95,0,
850,g,g,96,0,
851,r,r,96,0,
852,o,o,96,0,
853,w,w,96,0,
854,t,t,96,0,
855,h,h,96,0,
856,s,s,96,0,
857,f,f,96,0,
858,o,o,96,0,
859,r,r,96,0,
860,g,g,96,0,
861,o,o,96,0,
862,v,v,96,0,
863,e,e,96,0,
864,r,r,96,0,
865,n,n,96,0,
866,m,m,96,0,
867,e,e,96,0,
868,n,n,96,0,
869,t,t,96,0,
870,e,e,96,0,
871,x,x,96,0,
872,p,p,96,0,
873,e,e,96,0,
874,n,n,96,0,
875,d,d,96,0,
876,i,i,96,0,
877,t,t,96,0,
878,u,u,96,0,
879,r,r,96,0,
880,e,e,96,0,
881,",",",",96,0,
882,r,r,96,0,
883,e,e,96,0,
884,v,v,96,0,
885,e,e,96,0,
886,n,n,96,0,
887,u,u,96,0,
888,e,e,96,0,
889,a,a,96,0,
890,n,n,96,0,
891,d,d,96,0,
892,n,n,95,0,
893,o,o,95,0,
894,m,m,95,0,
895,i,i,95,0,
896,n,n,95,0,
897,a,a,95,0,
898,l,l,95,0,
899,G,G,96,0,
900,D,D,96,0,
901,P,P,96,0,
902,f,f,96,0,
903,r,r,96,0,
904,o,o,96,0,
905,m,m,96,0,
906,2,2,96,0,
907,0,0,96,0,
908,1,1,96,0,
909,6,6,96,0,
910,1,1,96,0,
911,7,7,96,0,
912,t,t,96,0,
913,o,o,96,0,
914,2,2,96,0,
915,0,0,96,0,
916,2,2,96,0,
917,1,1,96,0,
918,2,2,96,0,
919,2,2,96,0,
920,a,a,96,0,
921,r,r,96,0,
922,e,e,96,0,
923,a,a,96,0,
924,s,s,96,0,
925,f,f,92,0,
926,o,o,92,0,
927,l,l,92,0,
928,l,l,92,0,
929,o,o,92,0,
930,w,w,92,0,
931,s,s,92,0,
932,2,2,95,0,
933,0,0,95,0,
934,1,1,95,0,
935,6,6,95,0,
936,1,1,95,0,
937,7,7,95,0,
938,2,2,96,0,
939,0,0,96,0,
940,2,2,96,0,
941,1,1,96,0,
942,2,2,96,0,
943,2,2,96,0,
944,2,2,96,0,
945,0,0,96,0,
946,2,2,96,0,
947,1,1,96,0,
948,2,2,96,0,
949,2,2,96,0,
950,V,V,96,0,
951,e,e,96,0,
952,r,r,96,0,
953,s,s,96,0,
954,u,u,96,0,
955,s,s,96,0,
956,2,2,96,0,
957,0,0,96,0,
958,1,1,96,0,
959,6,6,96,0,
960,1,1,96,0,
961,7,7,96,0,
962,A,A,95,0,
963,c,c,95,0,
964,t,t,95,0,
965,u,u,95,0,
966,a,a,95,0,
967,l,l,95,0,
968,(,(,92,0,
969,$,$,92,0,
970,b,b,89,0,
971,i,i,89,0,
972,l,l,89,0,
973,l,l,89,0,
974,i,i,89,0,
975,o,o,89,0,
976,n,n,89,0,
977,),),89,0,
978,E,E,96,0,
979,s,s,96,0,
980,t,t,96,0,
981,i,i,96,0,
982,m,m,96,0,
983,a,a,96,0,
984,t,t,96,0,
985,e,e,96,0,
986,(,(,49,0,
987,$,$,49,0,
988,b,b,95,0,
989,i,i,95,0,
990,l,l,95,0,
991,l,l,95,0,
992,i,i,95,0,
993,o,o,95,0,
994,n,n,95,0,
995,),),95,0,
996,C,C,96,0,
997,u,u,96,0,
998,m,m,96,0,
999,u,u,96,0,
1000,l,l,96,0,
1001,a,a,96,0,
1002,t,t,96,0,
1003,i,i,96,0,
1004,v,v,96,0,
1005,e,e,96,0,
1006,G,G,96,0,
1007,r,r,96,0,
1008,o,o,96,0,
1009,w,w,96,0,
1010,t,t,96,0,
1011,h,h,96,0,
1012,T,T,96,0,
1013,r,r,96,0,
1014,e,e,96,0,
1015,n,n,96,0,
1016,d,d,96,0,
1017,G,G,96,0,
1018,r,r,96,0,
1019,o,o,96,0,
1020,w,w,96,0,
1021,t,t,96,0,
1022,h,h,96,0,
1023,R,R,96,0,
1024,e,e,96,0,
1025,c,c,96,0,
1026,u,u,96,0,
1027,r,r,96,0,
1028,r,r,96,0,
1029,e,e,96,0,
1030,n,n,96,0,
1031,t,t,96,0,
1032,g,g,96,0,
1033,o,o,96,0,
1034,v,v,96,0,
1035,e,e,96,0,
1036,r,r,96,0,
1037,n,n,96,0,
1038,m,m,96,0,
1039,e,e,96,0,
1040,n,n,96,0,
1041,t,t,96,0,
1042,e,e,96,0,
1043,x,x,96,0,
1044,p,p,96,0,
1045,e,e,96,0,
1046,n,n,96,0,
1047,d,d,96,0,
1048,i,i,96,0,
1049,t,t,96,0,
1050,u,u,96,0,
1051,r,r,96,0,
1052,e,e,96,0,
1053,",",",",96,0,
1054,o,o,96,0,
1055,f,f,96,0,
1056,w,w,95,0,
1057,h,h,95,0,
1058,i,i,95,0,
1059,c,c,95,0,
1060,h,h,95,0,
1061,3,3,96,0,
1062,4,4,96,0,
1063,4,4,96,0,
1064,6,6,96,0,
1065,5,5,96,0,
1066,1,1,96,0,
1067,7,7,96,0,
1068,6,6,96,0,
1069,5,5,95,0,
1070,0,0,95,0,
1071,2,2,95,0,
1072,%,%,95,0,
1073,8,8,96,0,
1074,5,5,96,0,
1075,%,%,96,0,
1076,E,E,94,0,
1077,d,d,94,0,
1078,u,u,94,0,
1079,c,c,94,0,
1080,a,a,94,0,
1081,t,t,94,0,
1082,i,i,94,0,
1083,o,o,94,0,
1084,n,n,94,0,
1085,7,7,87,0,
1086,5,5,87,0,
1087,5,5,87,0,
1088,1,1,96,0,
1089,0,0,96,0,
1090,0,0,96,0,
1091,7,7,96,0,
1092,3,3,91,0,
1093,3,3,91,0,
1094,3,3,91,0,
1095,%,%,91,0,
1096,5,5,95,0,
1097,9,9,95,0,
1098,%,%,95,0,
1099,S,S,96,0,
1100,o,o,96,0,
1101,c,c,96,0,
1102,i,i,96,0,
1103,a,a,96,0,
1104,l,l,96,0,
1105,W,W,96,0,
1106,e,e,96,0,
1107,l,l,96,0,
1108,f,f,96,0,
1109,a,a,96,0,
1110,r,r,96,0,
1111,e,e,96,0,
1112,6,6,95,0,
1113,3,3,95,0,
1114,5,5,95,0,
1115,1,1,95,0,
1116,0,0,95,0,
1117,5,5,95,0,
1118,7,7,95,0,
1119,6,6,96,0,
1120,6,6,96,0,
1121,3,3,96,0,
1122,%,%,96,0,
1123,1,1,94,0,
1124,0,0,94,0,
1125,7,7,94,0,
1126,%,%,94,0,
1127,H,H,96,0,
1128,e,e,96,0,
1129,a,a,96,0,
1130,l,l,96,0,
1131,t,t,96,0,
1132,h,h,96,0,
1133,5,5,94,0,
1134,8,8,94,0,
1135,7,7,94,0,
1136,9,9,96,0,
1137,5,5,96,0,
1138,9,9,96,0,
1139,6,6,96,0,
1140,3,3,96,0,
1141,4,4,96,0,
1142,%,%,96,0,
1143,1,1,95,0,
1144,0,0,95,0,
1145,3,3,95,0,
1146,%,%,95,0,
1147,G,G,96,0,
1148,o,o,96,0,
1149,v,v,96,0,
1150,e,e,96,0,
1151,r,r,96,0,
1152,n,n,96,0,
1153,m,m,96,0,
1154,e,e,96,0,
1155,n,n,96,0,
1156,t,t,96,0,
1157,e,e,96,0,
1158,x,x,96,0,
1159,p,p,96,0,
1160,e,e,96,0,
1161,n,n,96,0,
1162,d,d,96,0,
1163,i,i,96,0,
1164,t,t,96,0,
1165,u,u,96,0,
1166,r,r,96,0,
1167,e,e,96,0,
1168,4,4,92,0,
1169,6,6,92,0,
1170,2,2,92,0,
1171,0,0,92,0,
1172,7,7,78,0,
1173,2,2,78,0,
1174,7,7,78,0,
1175,8,8,78,0,
1176,5,5,94,0,
1177,7,7,94,0,
1178,5,5,94,0,
1179,%,%,94,0,
1180,9,9,87,0,
1181,5,5,87,0,
1182,%,%,87,0,
1183,G,G,96,0,
1184,o,o,96,0,
1185,v,v,96,0,
1186,e,e,96,0,
1187,r,r,96,0,
1188,n,n,96,0,
1189,m,m,96,0,
1190,e,e,96,0,
1191,n,n,96,0,
1192,t,t,96,0,
1193,r,r,96,0,
1194,e,e,96,0,
1195,v,v,96,0,
1196,e,e,96,0,
1197,n,n,96,0,
1198,u,u,96,0,
1199,e,e,96,0,
1200,5,5,93,0,
1201,7,7,93,0,
1202,3,3,93,0,
1203,1,1,93,0,
1204,5,5,95,0,
1205,9,9,95,0,
1206,1,1,95,0,
1207,1,1,95,0,
1208,3,3,94,0,
1209,1,1,94,0,
1210,%,%,94,0,
1211,0,0,94,0,
1212,6,6,94,0,
1213,%,%,94,0,
1214,N,N,96,0,
1215,o,o,96,0,
1216,m,m,96,0,
1217,i,i,96,0,
1218,n,n,96,0,
1219,a,a,96,0,
1220,l,l,96,0,
1221,G,G,96,0,
1222,D,D,96,0,
1223,P,P,96,0,
1224,2,2,92,0,
1225,",",",",92,0,
1226,4,4,92,0,
1227,9,9,92,0,
1228,0,0,92,0,
1229,4,4,92,0,
1230,2,2,95,0,
1231,",",",",95,0,
1232,8,8,95,0,
1233,5,5,95,0,
1234,9,9,95,0,
1235,8,8,95,0,
1236,1,1,96,0,
1237,4,4,96,0,
1238,8,8,96,0,
1239,%,%,96,0,
1240,2,2,84,0,
1241,8,8,84,0,
1242,%,%,84,0,
1243,(,(,90,0,
1244,i,i,90,0,
1245,i,i,90,0,
1246,i,i,90,0,
1247,),),90,0,
