,word data,ocr data,conf,check,ocr time
254,e,e,96,0,
255,d,d,96,0,
256,i,i,96,0,
257,u,u,96,0,
258,m,m,96,0,
259,E,E,81,0,
260,n,n,81,0,
261,t,t,81,0,
262,e,e,81,0,
263,r,r,81,0,
264,p,p,81,0,
265,r,r,81,0,
266,i,i,81,0,
267,s,s,81,0,
268,e,e,81,0,
269,s,s,81,0,
270,2,2,45,0,
271,1,1,45,0,
272,2,2,96,0,
273,5,5,96,0,
274,S,S,96,0,
275,u,u,96,0,
276,p,p,96,0,
277,p,p,96,0,
278,o,o,96,0,
279,r,r,96,0,
280,t,t,96,0,
281,i,i,96,0,
282,n,n,96,0,
283,g,g,96,0,
284,T,T,96,0,
285,o,o,96,0,
286,u,u,96,0,
287,r,r,96,0,
288,i,i,96,0,
289,s,s,96,0,
290,m,m,96,0,
291,2,2,74,0,
292,6,6,74,0,
293,3,3,96,0,
294,3,3,96,0,
295,E,E,96,0,
296,a,a,96,0,
297,s,s,96,0,
298,i,i,96,0,
299,n,n,96,0,
300,g,g,96,0,
301,F,F,96,0,
302,i,i,96,0,
303,n,n,96,0,
304,a,a,96,0,
305,n,n,96,0,
306,c,c,96,0,
307,i,i,96,0,
308,a,a,96,0,
309,l,l,96,0,
310,P,P,96,0,
311,r,r,96,0,
312,e,e,96,0,
313,s,s,96,0,
314,s,s,96,0,
315,u,u,96,0,
316,r,r,96,0,
317,e,e,96,0,
318,3,3,59,0,
319,4,4,59,0,
320,3,3,96,0,
321,8,8,96,0,
322,N,N,96,0,
323,e,e,96,0,
324,w,w,96,0,
325,E,E,95,0,
326,c,c,95,0,
327,o,o,95,0,
328,n,n,95,0,
329,o,o,95,0,
330,m,m,95,0,
331,i,i,95,0,
332,c,c,95,0,
333,O,O,96,0,
334,r,r,96,0,
335,d,d,96,0,
336,e,e,96,0,
337,r,r,96,0,
338,3,3,69,0,
339,9,9,69,0,
340,4,4,96,0,
341,2,2,96,0,
342,N,N,96,0,
343,u,u,96,0,
344,r,r,96,0,
345,t,t,96,0,
346,u,u,96,0,
347,r,r,96,0,
348,i,i,96,0,
349,n,n,96,0,
350,g,g,96,0,
351,I,I,96,0,
352,n,n,96,0,
353,n,n,96,0,
354,o,o,96,0,
355,v,v,96,0,
356,a,a,96,0,
357,t,t,96,0,
358,i,i,96,0,
359,o,o,96,0,
360,n,n,96,0,
361,4,4,96,0,
362,3,3,96,0,
363,A,A,96,0,
364,p,p,96,0,
365,p,p,96,0,
366,l,l,96,0,
367,i,i,96,0,
368,c,c,96,0,
369,a,a,96,0,
370,t,t,96,0,
371,i,i,96,0,
372,o,o,96,0,
373,n,n,96,0,
374,o,o,96,0,
375,f,f,96,0,
376,R,R,96,0,
377,e,e,96,0,
378,s,s,96,0,
379,e,e,96,0,
380,a,a,96,0,
381,r,r,96,0,
382,c,c,96,0,
383,h,h,96,0,
384,a,a,96,0,
385,n,n,96,0,
386,d,d,96,0,
387,D,D,96,0,
388,e,e,96,0,
389,v,v,96,0,
390,e,e,96,0,
391,l,l,96,0,
392,o,o,96,0,
393,p,p,96,0,
394,m,m,96,0,
395,e,e,96,0,
396,n,n,96,0,
397,t,t,96,0,
398,R,R,96,0,
399,e,e,96,0,
400,s,s,96,0,
401,u,u,96,0,
402,l,l,96,0,
403,t,t,96,0,
404,s,s,96,0,
405,4,4,76,0,
406,4,4,76,0,
407,5,5,95,0,
408,5,5,95,0,
409,F,F,92,0,
410,i,i,92,0,
411,n,n,92,0,
412,t,t,92,0,
413,e,e,92,0,
414,c,c,92,0,
415,h,h,92,0,
416,5,5,61,0,
417,6,6,61,0,
418,6,6,95,0,
419,3,3,95,0,
420,S,S,96,0,
421,t,t,96,0,
422,a,a,96,0,
423,r,r,96,0,
424,t,t,96,0,
425,u,u,96,0,
426,p,p,96,0,
427,s,s,96,0,
428,6,6,64,0,
429,4,4,64,0,
430,6,6,96,0,
431,6,6,96,0,
432,P,P,96,0,
433,a,a,96,0,
434,r,r,96,0,
435,a,a,96,0,
436,g,g,96,0,
437,r,r,96,0,
438,a,a,96,0,
439,p,p,96,0,
440,h,h,96,0,
441,s,s,96,0,
442,C,C,96,0,
443,r,r,96,0,
444,e,e,96,0,
445,a,a,96,0,
446,t,t,96,0,
447,i,i,96,0,
448,v,v,96,0,
449,e,e,96,0,
450,I,I,96,0,
451,n,n,96,0,
452,d,d,96,0,
453,u,u,96,0,
454,s,s,96,0,
455,t,t,96,0,
456,r,r,96,0,
457,i,i,96,0,
458,e,e,96,0,
459,s,s,96,0,
460,6,6,58,0,
461,7,7,58,0,
462,6,6,96,0,
463,8,8,96,0,
464,F,F,96,0,
465,a,a,96,0,
466,s,s,96,0,
467,h,h,96,0,
468,i,i,96,0,
469,o,o,96,0,
470,n,n,96,0,
471,a,a,96,0,
472,n,n,96,0,
473,d,d,96,0,
474,D,D,96,0,
475,e,e,96,0,
476,s,s,96,0,
477,i,i,96,0,
478,g,g,96,0,
479,n,n,96,0,
480,6,6,70,0,
481,9,9,70,0,
482,7,7,95,0,
483,1,1,95,0,
484,F,F,96,0,
485,i,i,96,0,
486,l,l,96,0,
487,m,m,96,0,
488,I,I,96,0,
489,n,n,96,0,
490,d,d,96,0,
491,u,u,96,0,
492,s,s,96,0,
493,t,t,96,0,
494,r,r,96,0,
495,y,y,96,0,
496,7,7,55,0,
497,2,2,55,0,
498,7,7,93,0,
499,3,3,93,0,
500,A,A,96,0,
501,r,r,96,0,
502,t,t,96,0,
503,s,s,96,0,
504,a,a,96,0,
505,n,n,96,0,
506,d,d,96,0,
507,S,S,96,0,
508,p,p,96,0,
509,o,o,96,0,
510,r,r,96,0,
511,t,t,96,0,
512,s,s,96,0,
513,7,7,21,0,
514,4,4,21,0,
515,7,7,21,0,
516,5,5,21,0,
517,F,F,96,0,
518,i,i,96,0,
519,n,n,96,0,
520,d,d,96,0,
521,i,i,96,0,
522,n,n,96,0,
523,g,g,96,0,
524,N,N,96,0,
525,e,e,96,0,
526,w,w,96,0,
527,M,M,96,0,
528,a,a,96,0,
529,r,r,96,0,
530,k,k,96,0,
531,e,e,96,0,
532,t,t,96,0,
533,s,s,96,0,
534,7,7,47,0,
535,6,6,47,0,
536,7,7,96,0,
537,9,9,96,0,
538,B,B,96,0,
539,e,e,96,0,
540,l,l,96,0,
541,t,t,96,0,
542,a,a,96,0,
543,n,n,96,0,
544,d,d,96,0,
545,R,R,96,0,
546,o,o,96,0,
547,a,a,96,0,
548,d,d,96,0,
549,I,I,96,0,
550,n,n,96,0,
551,i,i,96,0,
552,t,t,96,0,
553,i,i,96,0,
554,a,a,96,0,
555,t,t,96,0,
556,i,i,96,0,
557,v,v,96,0,
558,e,e,96,0,
559,8,8,53,0,
560,0,0,53,0,
561,8,8,96,0,
562,5,5,96,0,
563,C,C,96,0,
564,o,o,96,0,
565,m,m,96,0,
566,m,m,96,0,
567,e,e,96,0,
568,r,r,96,0,
569,c,c,96,0,
570,e,e,96,0,
571,a,a,96,0,
572,n,n,96,0,
573,d,d,96,0,
574,L,L,95,0,
575,o,o,95,0,
576,g,g,95,0,
577,i,i,95,0,
578,s,s,95,0,
579,t,t,95,0,
580,i,i,95,0,
581,c,c,95,0,
582,s,s,95,0,
583,T,T,96,0,
584,r,r,96,0,
585,a,a,96,0,
586,d,d,96,0,
587,e,e,96,0,
588,A,A,96,0,
589,g,g,96,0,
590,r,r,96,0,
591,e,e,96,0,
592,e,e,96,0,
593,m,m,96,0,
594,e,e,96,0,
595,n,n,96,0,
596,t,t,96,0,
597,s,s,96,0,
598,8,8,48,0,
599,6,6,48,0,
600,8,8,96,0,
601,7,7,96,0,
602,C,C,95,0,
603,o,o,95,0,
604,m,m,95,0,
605,m,m,95,0,
606,e,e,95,0,
607,r,r,95,0,
608,c,c,95,0,
609,i,i,95,0,
610,a,a,95,0,
611,l,l,95,0,
612,C,C,96,0,
613,o,o,96,0,
614,n,n,96,0,
615,n,n,96,0,
616,e,e,96,0,
617,c,c,96,0,
618,t,t,96,0,
619,i,i,96,0,
620,v,v,96,0,
621,i,i,96,0,
622,t,t,96,0,
623,y,y,96,0,
624,8,8,53,0,
625,8,8,53,0,
626,9,9,96,0,
627,3,3,96,0,
628,S,S,96,0,
629,i,i,96,0,
630,n,n,96,0,
631,g,g,96,0,
632,l,l,96,0,
633,e,e,96,0,
634,W,W,96,0,
635,i,i,96,0,
636,n,n,96,0,
637,d,d,96,0,
638,o,o,96,0,
639,w,w,96,0,
640,9,9,96,0,
641,4,4,96,0,
642,I,I,96,0,
643,n,n,96,0,
644,t,t,96,0,
645,e,e,96,0,
646,l,l,96,0,
647,l,l,96,0,
648,e,e,96,0,
649,c,c,96,0,
650,t,t,96,0,
651,u,u,96,0,
652,a,a,96,0,
653,l,l,96,0,
654,P,P,96,0,
655,r,r,96,0,
656,o,o,96,0,
657,p,p,96,0,
658,e,e,96,0,
659,r,r,96,0,
660,t,t,96,0,
661,y,y,96,0,
662,9,9,82,0,
663,5,5,82,0,
664,P,P,96,0,
665,a,a,96,0,
666,r,r,96,0,
667,a,a,96,0,
668,g,g,96,0,
669,r,r,96,0,
670,a,a,96,0,
671,p,p,96,0,
672,h,h,96,0,
673,s,s,96,0,
674,F,F,96,0,
675,i,i,96,0,
676,n,n,96,0,
677,a,a,96,0,
678,n,n,96,0,
679,c,c,96,0,
680,i,i,96,0,
681,a,a,96,0,
682,l,l,96,0,
683,S,S,81,0,
684,e,e,81,0,
685,r,r,81,0,
686,v,v,81,0,
687,i,i,81,0,
688,c,c,81,0,
689,e,e,81,0,
690,s,s,81,0,
691,C,C,92,0,
692,r,r,92,0,
693,o,o,92,0,
694,s,s,92,0,
695,s,s,92,0,
696,b,b,92,0,
697,o,o,92,0,
698,u,u,92,0,
699,n,n,92,0,
700,d,d,92,0,
701,a,a,92,0,
702,r,r,92,0,
703,y,y,92,0,
704,S,S,96,0,
705,e,e,96,0,
706,r,r,96,0,
707,v,v,96,0,
708,i,i,96,0,
709,c,c,96,0,
710,e,e,96,0,
711,s,s,96,0,
712,9,9,84,0,
713,6,6,84,0,
714,9,9,96,0,
715,8,8,96,0,
716,A,A,95,0,
717,s,s,95,0,
718,s,s,95,0,
719,e,e,95,0,
720,t,t,95,0,
721,M,M,95,0,
722,a,a,95,0,
723,n,n,95,0,
724,a,a,95,0,
725,g,g,95,0,
726,e,e,95,0,
727,m,m,95,0,
728,e,e,95,0,
729,n,n,95,0,
730,t,t,95,0,
731,9,9,83,0,
732,9,9,83,0,
733,1,1,96,0,
734,0,0,96,0,
735,4,4,96,0,
736,G,G,96,0,
737,r,r,96,0,
738,e,e,96,0,
739,e,e,96,0,
740,n,n,96,0,
741,F,F,96,0,
742,i,i,96,0,
743,n,n,96,0,
744,a,a,96,0,
745,n,n,96,0,
746,c,c,96,0,
747,e,e,96,0,
748,1,1,93,0,
749,0,0,93,0,
750,5,5,93,0,
751,S,S,96,0,
752,e,e,96,0,
753,c,c,96,0,
754,u,u,96,0,
755,r,r,96,0,
756,i,i,96,0,
757,t,t,96,0,
758,i,i,96,0,
759,e,e,96,0,
760,s,s,96,0,
761,M,M,96,0,
762,a,a,96,0,
763,r,r,96,0,
764,k,k,96,0,
765,e,e,96,0,
766,t,t,96,0,
767,1,1,96,0,
768,0,0,96,0,
769,6,6,96,0,
770,R,R,96,0,
771,e,e,96,0,
772,t,t,96,0,
773,a,a,96,0,
774,i,i,96,0,
775,l,l,96,0,
776,B,B,96,0,
777,o,o,96,0,
778,n,n,96,0,
779,d,d,96,0,
780,s,s,96,0,
781,1,1,95,0,
782,0,0,95,0,
783,7,7,95,0,
784,F,F,96,0,
785,o,o,96,0,
786,s,s,96,0,
787,t,t,96,0,
788,e,e,96,0,
789,r,r,96,0,
790,i,i,96,0,
791,n,n,96,0,
792,g,g,96,0,
793,T,T,96,0,
794,a,a,96,0,
795,l,l,96,0,
796,e,e,96,0,
797,n,n,96,0,
798,t,t,96,0,
799,1,1,89,0,
800,0,0,89,0,
801,8,8,89,0,
802,1,1,96,0,
803,1,1,96,0,
804,0,0,96,0,
805,I,I,96,0,
806,n,n,96,0,
807,t,t,96,0,
808,e,e,96,0,
809,r,r,96,0,
810,n,n,96,0,
811,s,s,96,0,
812,h,h,96,0,
813,i,i,96,0,
814,p,p,96,0,
815,a,a,96,0,
816,n,n,96,0,
817,d,d,96,0,
818,E,E,96,0,
819,x,x,96,0,
820,c,c,96,0,
821,h,h,96,0,
822,a,a,96,0,
823,n,n,96,0,
824,g,g,96,0,
825,e,e,96,0,
826,1,1,65,0,
827,1,1,65,0,
828,1,1,65,0,
829,1,1,96,0,
830,1,1,96,0,
831,5,5,96,0,
832,P,P,96,0,
833,r,r,96,0,
834,o,o,96,0,
835,f,f,96,0,
836,e,e,96,0,
837,s,s,96,0,
838,s,s,96,0,
839,i,i,96,0,
840,o,o,96,0,
841,n,n,96,0,
842,a,a,96,0,
843,l,l,96,0,
844,T,T,96,0,
845,r,r,96,0,
846,a,a,96,0,
847,i,i,96,0,
848,n,n,96,0,
849,i,i,96,0,
850,n,n,96,0,
851,g,g,96,0,
852,1,1,88,0,
853,1,1,88,0,
854,6,6,88,0,
855,1,1,96,0,
856,2,2,96,0,
857,0,0,96,0,
858,L,L,96,0,
859,a,a,96,0,
860,n,n,96,0,
861,d,d,96,0,
862,R,R,96,0,
863,e,e,96,0,
864,s,s,96,0,
865,o,o,96,0,
866,u,u,96,0,
867,r,r,96,0,
868,c,c,96,0,
869,e,e,96,0,
870,s,s,96,0,
871,1,1,96,0,
872,2,2,96,0,
873,1,1,96,0,
874,R,R,96,0,
875,e,e,96,0,
876,s,s,96,0,
877,i,i,96,0,
878,d,d,96,0,
879,e,e,96,0,
880,n,n,96,0,
881,t,t,96,0,
882,i,i,96,0,
883,a,a,96,0,
884,l,l,96,0,
885,L,L,96,0,
886,a,a,96,0,
887,n,n,96,0,
888,d,d,96,0,
889,1,1,46,0,
890,2,2,46,0,
891,2,2,46,0,
892,1,1,96,0,
893,2,2,96,0,
894,5,5,96,0,
895,C,C,96,0,
896,o,o,96,0,
897,m,m,96,0,
898,m,m,96,0,
899,e,e,96,0,
900,r,r,96,0,
901,c,c,96,0,
902,i,i,96,0,
903,a,a,96,0,
904,l,l,96,0,
905,L,L,96,0,
906,a,a,96,0,
907,n,n,96,0,
908,d,d,96,0,
909,1,1,0,0,
910,2,2,0,0,
911,6,6,0,0,
912,1,1,96,0,
913,2,2,96,0,
914,7,7,96,0,
915,P,P,96,0,
916,a,a,96,0,
917,r,r,96,0,
918,a,a,96,0,
919,g,g,96,0,
920,r,r,96,0,
921,a,a,96,0,
922,p,p,96,0,
923,h,h,96,0,
924,s,s,96,0,
925,C,C,96,0,
926,a,a,96,0,
927,r,r,96,0,
928,i,i,96,0,
929,n,n,96,0,
930,g,g,96,0,
931,f,f,96,0,
932,o,o,96,0,
933,r,r,96,0,
934,P,P,96,0,
935,e,e,96,0,
936,o,o,96,0,
937,p,p,96,0,
938,l,l,96,0,
939,e,e,96,0,
940,',,,1,
941,s,s,96,0,
942,L,L,96,0,
943,i,i,96,0,
944,v,v,96,0,
945,e,e,96,0,
946,l,l,96,0,
947,i,i,96,0,
948,h,h,96,0,
949,o,o,96,0,
950,o,o,96,0,
951,d,d,96,0,
952,1,1,96,0,
953,2,2,96,0,
954,8,8,96,0,
955,I,I,96,0,
956,n,n,96,0,
957,v,v,96,0,
958,e,e,96,0,
959,s,s,96,0,
960,t,t,96,0,
961,i,i,96,0,
962,n,n,96,0,
963,g,g,96,0,
964,i,i,96,0,
965,n,n,96,0,
966,H,H,95,0,
967,e,e,95,0,
968,a,a,95,0,
969,l,l,95,0,
970,t,t,95,0,
971,h,h,95,0,
972,c,c,95,0,
973,a,a,95,0,
974,r,r,95,0,
975,e,e,95,0,
976,1,1,58,0,
977,2,2,58,0,
978,9,9,58,0,
979,1,1,95,0,
980,3,3,95,0,
981,3,3,95,0,
982,S,S,96,0,
983,u,u,96,0,
984,p,p,96,0,
985,p,p,96,0,
986,o,o,96,0,
987,r,r,96,0,
988,t,t,96,0,
989,i,i,96,0,
990,n,n,96,0,
991,g,g,96,0,
992,t,t,93,0,
993,h,h,93,0,
994,e,e,93,0,
995,U,U,90,0,
996,n,n,90,0,
997,d,d,90,0,
998,e,e,90,0,
999,r,r,90,0,
1000,p,p,90,0,
1001,r,r,90,0,
1002,i,i,90,0,
1003,v,v,90,0,
1004,i,i,90,0,
1005,l,l,90,0,
1006,e,e,90,0,
1007,g,g,90,0,
1008,e,e,90,0,
1009,d,d,90,0,
1010,1,1,38,0,
1011,3,3,38,0,
1012,4,4,38,0,
1013,1,1,96,0,
1014,4,4,96,0,
1015,2,2,96,0,
1016,P,P,96,0,
1017,u,u,96,0,
1018,b,b,96,0,
1019,l,l,96,0,
1020,i,i,96,0,
1021,c,c,96,0,
1022,F,F,96,0,
1023,i,i,96,0,
1024,n,n,96,0,
1025,a,a,96,0,
1026,n,n,96,0,
1027,c,c,96,0,
1028,e,e,96,0,
1029,s,s,96,0,
1030,1,1,95,0,
1031,4,4,95,0,
1032,3,3,95,0,
1033,U,U,96,0,
1034,s,s,96,0,
1035,e,e,96,0,
1036,o,o,96,0,
1037,f,f,96,0,
1038,R,R,95,0,
1039,e,e,95,0,
1040,s,s,95,0,
1041,o,o,95,0,
1042,u,u,95,0,
1043,r,r,95,0,
1044,c,c,95,0,
1045,e,e,95,0,
1046,s,s,95,0,
1047,1,1,58,0,
1048,4,4,58,0,
1049,4,4,58,0,
1050,1,1,96,0,
1051,4,4,96,0,
1052,8,8,96,0,
1053,P,P,78,0,
1054,r,r,78,0,
1055,e,e,78,0,
1056,s,s,78,0,
1057,e,e,78,0,
1058,r,r,78,0,
1059,v,v,78,0,
1060,i,i,78,0,
1061,n,n,78,0,
1062,g,g,78,0,
1063,R,R,96,0,
1064,e,e,96,0,
1065,v,v,96,0,
1066,e,e,96,0,
1067,n,n,96,0,
1068,u,u,96,0,
1069,e,e,96,0,
1070,B,B,96,0,
1071,a,a,96,0,
1072,s,s,96,0,
1073,e,e,96,0,
1074,1,1,79,0,
1075,4,4,79,0,
1076,9,9,79,0,
1077,1,1,96,0,
1078,5,5,96,0,
1079,2,2,96,0,
1080,F,F,96,0,
1081,i,i,96,0,
1082,s,s,96,0,
1083,c,c,96,0,
1084,a,a,96,0,
1085,l,l,96,0,
1086,R,R,95,0,
1087,e,e,95,0,
1088,s,s,95,0,
1089,e,e,95,0,
1090,r,r,95,0,
1091,v,v,95,0,
1092,e,e,95,0,
1093,s,s,95,0,
1094,1,1,84,0,
1095,5,5,84,0,
1096,3,3,84,0,
1097,1,1,96,0,
1098,5,5,96,0,
1099,7,7,96,0,
1100,F,F,96,0,
1101,o,o,96,0,
1102,r,r,96,0,
1103,w,w,96,0,
1104,a,a,96,0,
1105,r,r,96,0,
1106,d,d,96,0,
1107,P,P,95,0,
1108,l,l,95,0,
1109,a,a,95,0,
1110,n,n,95,0,
1111,n,n,95,0,
1112,i,i,95,0,
1113,n,n,95,0,
1114,g,g,95,0,
1115,1,1,96,0,
1116,5,5,96,0,
1117,8,8,96,0,
1118,R,R,96,0,
1119,e,e,96,0,
1120,v,v,96,0,
1121,i,i,96,0,
1122,s,s,96,0,
1123,e,e,96,0,
1124,d,d,96,0,
1125,E,E,96,0,
1126,s,s,96,0,
1127,t,t,96,0,
1128,i,i,96,0,
1129,m,m,96,0,
1130,a,a,96,0,
1131,t,t,96,0,
1132,e,e,96,0,
1133,s,s,96,0,
1134,f,f,95,0,
1135,o,o,95,0,
1136,r,r,95,0,
1137,2,2,95,0,
1138,0,0,95,0,
1139,1,1,95,0,
1140,5,5,95,0,
1141,1,1,95,0,
1142,6,6,95,0,
1143,1,1,66,0,
1144,5,5,66,0,
1145,9,9,66,0,
1146,1,1,96,0,
1147,6,6,96,0,
1148,2,2,96,0,
1149,E,E,96,0,
1150,s,s,96,0,
1151,t,t,96,0,
1152,i,i,96,0,
1153,m,m,96,0,
1154,a,a,96,0,
1155,t,t,96,0,
1156,e,e,96,0,
1157,s,s,96,0,
1158,f,f,95,0,
1159,o,o,95,0,
1160,r,r,95,0,
1161,2,2,95,0,
1162,0,0,95,0,
1163,1,1,95,0,
1164,6,6,95,0,
1165,1,1,95,0,
1166,7,7,95,0,
1167,1,1,88,0,
1168,6,6,88,0,
1169,3,3,88,0,
1170,1,1,96,0,
1171,6,6,96,0,
1172,9,9,96,0,
1173,M,M,96,0,
1174,e,e,96,0,
1175,d,d,96,0,
1176,i,i,96,0,
1177,u,u,96,0,
1178,m,m,96,0,
1179,R,R,96,0,
1180,a,a,96,0,
1181,n,n,96,0,
1182,g,g,96,0,
1183,e,e,96,0,
1184,F,F,96,0,
1185,o,o,96,0,
1186,r,r,96,0,
1187,e,e,96,0,
1188,c,c,96,0,
1189,a,a,96,0,
1190,s,s,96,0,
1191,t,t,96,0,
1192,1,1,75,0,
1193,7,7,75,0,
1194,0,0,75,0,
1195,1,1,96,0,
1196,7,7,96,0,
1197,2,2,96,0,
1198,C,C,96,0,
1199,o,o,96,0,
1200,n,n,96,0,
1201,c,c,96,0,
1202,l,l,96,0,
1203,u,u,96,0,
1204,d,d,96,0,
1205,i,i,96,0,
1206,n,n,96,0,
1207,g,g,96,0,
1208,R,R,96,0,
1209,e,e,96,0,
1210,m,m,96,0,
1211,a,a,96,0,
1212,r,r,96,0,
1213,k,k,96,0,
1214,s,s,96,0,
1215,1,1,81,0,
1216,7,7,81,0,
1217,3,3,81,0,
1218,1,1,96,0,
1219,8,8,96,0,
1220,0,0,96,0,
1221,T,T,96,0,
1222,h,h,96,0,
1223,i,i,96,0,
1224,s,s,96,0,
1225,s,s,96,0,
1226,p,p,96,0,
1227,e,e,96,0,
1228,e,e,96,0,
1229,c,c,96,0,
1230,h,h,96,0,
1231,",",",",96,0,
1232,t,t,96,0,
1233,o,o,96,0,
1234,g,g,96,0,
1235,e,e,96,0,
1236,t,t,96,0,
1237,h,h,96,0,
1238,e,e,96,0,
1239,r,r,96,0,
1240,w,w,97,0,
1241,i,i,97,0,
1242,t,t,97,0,
1243,h,h,97,0,
1244,t,t,96,0,
1245,h,h,96,0,
