,word data,ocr data,conf,check,ocr time
437,n,n,96,0,
438,a,a,96,0,
439,s,s,96,0,
440,d,d,96,0,
441,e,e,96,0,
442,f,f,96,0,
443,i,i,96,0,
444,n,n,96,0,
445,e,e,96,0,
446,d,d,96,0,
447,b,b,96,0,
448,y,y,96,0,
449,s,s,92,0,
450,e,e,92,0,
451,c,c,92,0,
452,t,t,92,0,
453,i,i,92,0,
454,o,o,92,0,
455,n,n,92,0,
456,2,2,92,0,
457,(,(,92,0,
458,1,1,92,0,
459,),),92,0,
460,o,o,96,0,
461,f,f,96,0,
462,t,t,96,0,
463,h,h,96,0,
464,e,e,96,0,
465,B,B,96,0,
466,a,a,96,0,
467,n,n,96,0,
468,k,k,96,0,
469,i,i,96,0,
470,n,n,96,0,
471,g,g,96,0,
472,O,O,96,0,
473,r,r,96,0,
474,d,d,96,0,
475,i,i,96,0,
476,n,n,96,0,
477,a,a,96,0,
478,n,n,96,0,
479,c,c,96,0,
480,e,e,96,0,
481,(,(,96,0,
482,C,C,96,0,
483,a,a,96,0,
484,p,p,96,0,
485,1,1,96,0,
486,5,5,96,0,
487,5,5,96,0,
488,),),96,0,
489,;,;,96,0,
490,(,(,75,0,
491,c,c,75,0,
492,),),75,0,
493,a,a,49,0,
494,n,n,49,0,
495,i,i,49,0,
496,n,n,49,0,
497,s,s,49,0,
498,u,u,49,0,
499,r,r,49,0,
500,e,e,49,0,
501,r,r,49,0,
502,a,a,96,0,
503,s,s,96,0,
504,d,d,96,0,
505,e,e,96,0,
506,f,f,96,0,
507,i,i,96,0,
508,n,n,96,0,
509,e,e,96,0,
510,d,d,96,0,
511,b,b,96,0,
512,y,y,96,0,
513,s,s,93,0,
514,e,e,93,0,
515,c,c,93,0,
516,t,t,93,0,
517,i,i,93,0,
518,o,o,93,0,
519,n,n,93,0,
520,2,2,93,0,
521,(,(,93,0,
522,1,1,93,0,
523,),),93,0,
524,a,a,96,0,
525,n,n,96,0,
526,d,d,96,0,
527,(,(,96,0,
528,2,2,96,0,
529,),),96,0,
530,o,o,96,0,
531,f,f,96,0,
532,t,t,96,0,
533,h,h,96,0,
534,e,e,96,0,
535,I,I,96,0,
536,n,n,96,0,
537,s,s,96,0,
538,u,u,96,0,
539,r,r,96,0,
540,a,a,96,0,
541,n,n,96,0,
542,c,c,96,0,
543,e,e,96,0,
544,C,C,96,0,
545,o,o,96,0,
546,m,m,96,0,
547,p,p,96,0,
548,a,a,96,0,
549,n,n,96,0,
550,i,i,96,0,
551,e,e,96,0,
552,s,s,96,0,
553,O,O,96,0,
554,r,r,96,0,
555,d,d,96,0,
556,i,i,96,0,
557,n,n,96,0,
558,a,a,96,0,
559,n,n,96,0,
560,c,c,96,0,
561,e,e,96,0,
562,(,(,96,0,
563,C,C,96,0,
564,a,a,96,0,
565,p,p,96,0,
566,4,4,95,0,
567,1,1,95,0,
568,),),95,0,
569,;,;,95,0,
570,(,(,91,0,
571,d,d,91,0,
572,),),91,0,
573,a,a,65,0,
574,c,c,65,0,
575,o,o,65,0,
576,r,r,65,0,
577,p,p,65,0,
578,o,o,65,0,
579,r,r,65,0,
580,a,a,65,0,
581,t,t,65,0,
582,i,i,65,0,
583,o,o,65,0,
584,n,n,65,0,
585,l,l,96,0,
586,i,i,96,0,
587,c,c,96,0,
588,e,e,96,0,
589,n,n,96,0,
590,s,s,96,0,
591,e,e,96,0,
592,d,d,96,0,
593,u,u,96,0,
594,n,n,96,0,
595,d,d,96,0,
596,e,e,96,0,
597,r,r,96,0,
598,P,P,93,0,
599,a,a,93,0,
600,r,r,93,0,
601,t,t,93,0,
602,V,V,93,0,
603,o,o,97,0,
604,f,f,97,0,
605,t,t,96,0,
606,h,h,96,0,
607,e,e,96,0,
608,S,S,96,0,
609,e,e,96,0,
610,c,c,96,0,
611,u,u,96,0,
612,r,r,96,0,
613,i,i,96,0,
614,t,t,96,0,
615,i,i,96,0,
616,e,e,96,0,
617,s,s,96,0,
618,a,a,96,0,
619,n,n,96,0,
620,d,d,96,0,
621,F,F,96,0,
622,u,u,96,0,
623,t,t,96,0,
624,u,u,96,0,
625,r,r,96,0,
626,e,e,96,0,
627,s,s,96,0,
628,O,O,96,0,
629,r,r,96,0,
630,d,d,96,0,
631,i,i,96,0,
632,n,n,96,0,
633,a,a,96,0,
634,n,n,96,0,
635,c,c,96,0,
636,e,e,96,0,
637,(,(,96,0,
638,C,C,96,0,
639,a,a,96,0,
640,p,p,96,0,
641,5,5,96,0,
642,7,7,96,0,
643,1,1,96,0,
644,),),96,0,
645,t,t,96,0,
646,o,o,96,0,
647,c,c,96,0,
648,a,a,96,0,
649,r,r,96,0,
650,r,r,96,0,
651,y,y,96,0,
652,o,o,96,0,
653,n,n,96,0,
654,a,a,96,0,
655,b,b,96,0,
656,u,u,96,0,
657,s,s,96,0,
658,i,i,96,0,
659,n,n,96,0,
660,e,e,96,0,
661,s,s,96,0,
662,s,s,96,0,
663,i,i,96,0,
664,n,n,96,0,
665,a,a,96,0,
666,n,n,96,0,
667,y,y,96,0,
668,r,r,96,0,
669,e,e,96,0,
670,g,g,96,0,
671,u,u,96,0,
672,l,l,96,0,
673,a,a,96,0,
674,t,t,96,0,
675,e,e,96,0,
676,d,d,96,0,
677,a,a,96,0,
678,c,c,96,0,
679,t,t,96,0,
680,i,i,96,0,
681,v,v,96,0,
682,i,i,96,0,
683,t,t,96,0,
684,y,y,96,0,
685,a,a,96,0,
686,s,s,96,0,
687,d,d,96,0,
688,e,e,96,0,
689,f,f,96,0,
690,i,i,96,0,
691,n,n,96,0,
692,e,e,96,0,
693,d,d,96,0,
694,b,b,96,0,
695,y,y,96,0,
696,s,s,96,0,
697,e,e,96,0,
698,c,c,96,0,
699,t,t,96,0,
700,i,i,96,0,
701,o,o,96,0,
702,n,n,96,0,
703,1,1,96,0,
704,o,o,96,0,
705,f,f,96,0,
706,P,P,96,0,
707,a,a,96,0,
708,r,r,96,0,
709,t,t,96,0,
710,1,1,94,0,
711,o,o,94,0,
712,f,f,94,0,
713,S,S,96,0,
714,c,c,96,0,
715,h,h,96,0,
716,e,e,96,0,
717,d,d,96,0,
718,u,u,96,0,
719,l,l,96,0,
720,e,e,96,0,
721,1,1,95,0,
722,t,t,95,0,
723,o,o,95,0,
724,t,t,96,0,
725,h,h,96,0,
726,a,a,96,0,
727,t,t,96,0,
728,O,O,96,0,
729,r,r,96,0,
730,d,d,96,0,
731,i,i,96,0,
732,n,n,96,0,
733,a,a,96,0,
734,n,n,96,0,
735,c,c,96,0,
736,e,e,96,0,
737,;,;,96,0,
738,(,(,92,0,
739,e,e,92,0,
740,),),92,0,
741,a,a,65,0,
742,n,n,65,0,
743,a,a,95,0,
744,s,s,95,0,
745,s,s,95,0,
746,o,o,95,0,
747,c,c,95,0,
748,i,i,95,0,
749,a,a,95,0,
750,t,t,95,0,
751,e,e,95,0,
752,d,d,95,0,
753,e,e,96,0,
754,n,n,96,0,
755,t,t,96,0,
756,i,i,96,0,
757,t,t,96,0,
758,y,y,96,0,
759,",",",",96,0,
760,w,w,96,0,
761,i,i,96,0,
762,t,t,96,0,
763,h,h,96,0,
764,i,i,96,0,
765,n,n,96,0,
766,t,t,96,0,
767,h,h,96,0,
768,e,e,96,0,
769,m,m,96,0,
770,e,e,96,0,
771,a,a,96,0,
772,n,n,96,0,
773,i,i,96,0,
774,n,n,96,0,
775,g,g,96,0,
776,o,o,96,0,
777,f,f,96,0,
778,P,P,96,0,
779,a,a,96,0,
780,r,r,96,0,
781,t,t,96,0,
782,V,V,89,0,
783,I,I,89,0,
784,o,o,96,0,
785,f,f,96,0,
786,t,t,96,0,
787,h,h,96,0,
788,e,e,96,0,
789,S,S,96,0,
790,e,e,96,0,
791,c,c,96,0,
792,u,u,96,0,
793,r,r,96,0,
794,i,i,96,0,
795,t,t,96,0,
796,i,i,96,0,
797,e,e,96,0,
798,s,s,96,0,
799,a,a,96,0,
800,n,n,96,0,
801,d,d,96,0,
802,F,F,96,0,
803,u,u,96,0,
804,t,t,96,0,
805,u,u,96,0,
806,r,r,96,0,
807,e,e,96,0,
808,s,s,96,0,
809,O,O,96,0,
810,r,r,96,0,
811,d,d,96,0,
812,i,i,96,0,
813,n,n,96,0,
814,a,a,96,0,
815,n,n,96,0,
816,c,c,96,0,
817,e,e,96,0,
818,(,(,96,0,
819,C,C,96,0,
820,a,a,96,0,
821,p,p,96,0,
822,5,5,96,0,
823,7,7,96,0,
824,1,1,96,0,
825,),),96,0,
826,",",",",96,0,
827,o,o,96,0,
828,f,f,96,0,
829,a,a,95,0,
830,c,c,95,0,
831,o,o,95,0,
832,r,r,95,0,
833,p,p,95,0,
834,o,o,95,0,
835,r,r,95,0,
836,a,a,95,0,
837,t,t,95,0,
838,i,i,95,0,
839,o,o,95,0,
840,n,n,95,0,
841,m,m,96,0,
842,e,e,96,0,
843,n,n,96,0,
844,t,t,96,0,
845,i,i,96,0,
846,o,o,96,0,
847,n,n,96,0,
848,e,e,96,0,
849,d,d,96,0,
850,i,i,95,0,
851,n,n,95,0,
852,p,p,93,0,
853,a,a,93,0,
854,r,r,93,0,
855,a,a,93,0,
856,g,g,93,0,
857,r,r,93,0,
858,a,a,93,0,
859,p,p,93,0,
860,h,h,93,0,
861,(,(,93,0,
862,d,d,93,0,
863,),),93,0,
864,;,;,93,0,
865,(,(,88,0,
866,f,f,88,0,
867,),),88,0,
868,a,a,96,0,
869,n,n,96,0,
870,a,a,96,0,
871,p,p,96,0,
872,p,p,96,0,
873,r,r,96,0,
874,o,o,96,0,
875,v,v,96,0,
876,e,e,96,0,
877,d,d,96,0,
878,t,t,96,0,
879,r,r,96,0,
880,u,u,96,0,
881,s,s,96,0,
882,t,t,96,0,
883,e,e,96,0,
884,e,e,96,0,
885,a,a,96,0,
886,s,s,96,0,
887,d,d,96,0,
888,e,e,96,0,
889,f,f,96,0,
890,i,i,96,0,
891,n,n,96,0,
892,e,e,96,0,
893,d,d,96,0,
894,b,b,96,0,
895,y,y,96,0,
896,s,s,93,0,
897,e,e,93,0,
898,c,c,93,0,
899,t,t,93,0,
900,i,i,93,0,
901,o,o,93,0,
902,n,n,93,0,
903,2,2,92,0,
904,(,(,92,0,
905,1,1,92,0,
906,),),92,0,
907,o,o,96,0,
908,f,f,96,0,
909,t,t,96,0,
910,h,h,96,0,
911,e,e,96,0,
912,M,M,96,0,
913,a,a,96,0,
914,n,n,96,0,
915,d,d,96,0,
916,a,a,96,0,
917,t,t,96,0,
918,o,o,96,0,
919,r,r,96,0,
920,y,y,96,0,
921,P,P,96,0,
922,r,r,96,0,
923,o,o,96,0,
924,v,v,96,0,
925,i,i,96,0,
926,d,d,96,0,
927,e,e,96,0,
928,n,n,96,0,
929,t,t,96,0,
930,F,F,96,0,
931,u,u,96,0,
932,n,n,96,0,
933,d,d,96,0,
934,S,S,96,0,
935,c,c,96,0,
936,h,h,96,0,
937,e,e,96,0,
938,m,m,96,0,
939,e,e,96,0,
940,s,s,96,0,
941,O,O,93,0,
942,r,r,93,0,
943,d,d,93,0,
944,i,i,93,0,
945,n,n,93,0,
946,a,a,93,0,
947,n,n,93,0,
948,c,c,93,0,
949,e,e,93,0,
950,(,(,92,0,
951,C,C,92,0,
952,a,a,92,0,
953,p,p,92,0,
954,4,4,92,0,
955,8,8,92,0,
956,5,5,92,0,
957,),),92,0,
958,;,;,92,0,
959,(,(,92,0,
960,g,g,92,0,
961,),),92,0,
962,a,a,69,0,
963,c,c,69,0,
964,o,o,69,0,
965,m,m,69,0,
966,p,p,69,0,
967,a,a,69,0,
968,n,n,69,0,
969,y,y,69,0,
970,r,r,96,0,
971,e,e,96,0,
972,g,g,96,0,
973,i,i,96,0,
974,s,s,96,0,
975,t,t,96,0,
976,e,e,96,0,
977,r,r,96,0,
978,e,e,96,0,
979,d,d,96,0,
980,a,a,96,0,
981,s,s,96,0,
982,a,a,95,0,
983,t,t,95,0,
984,r,r,95,0,
985,u,u,95,0,
986,s,s,95,0,
987,t,t,95,0,
988,c,c,96,0,
989,o,o,96,0,
990,m,m,96,0,
991,p,p,96,0,
992,a,a,96,0,
993,n,n,96,0,
994,y,y,96,0,
995,u,u,96,0,
996,n,n,96,0,
997,d,d,96,0,
998,e,e,96,0,
999,r,r,96,0,
1000,P,P,96,0,
1001,a,a,96,0,
1002,r,r,96,0,
1003,t,t,96,0,
1004,V,V,93,0,
1005,I,I,93,0,
1006,I,I,93,0,
1007,I,I,93,0,
1008,o,o,96,0,
1009,f,f,96,0,
1010,t,t,96,0,
1011,h,h,96,0,
1012,e,e,96,0,
1013,T,T,96,0,
1014,r,r,96,0,
1015,u,u,96,0,
1016,s,s,96,0,
1017,t,t,96,0,
1018,e,e,96,0,
1019,e,e,96,0,
1020,O,O,96,0,
1021,r,r,96,0,
1022,d,d,96,0,
1023,i,i,96,0,
1024,n,n,96,0,
1025,a,a,96,0,
1026,n,n,96,0,
1027,c,c,96,0,
1028,e,e,96,0,
1029,(,(,96,0,
1030,C,C,96,0,
1031,a,a,96,0,
1032,p,p,96,0,
1033,2,2,96,0,
1034,9,9,96,0,
1035,),),96,0,
1036,;,;,96,0,
1037,(,(,91,0,
1038,h,h,91,0,
1039,),),91,0,
1040,a,a,9,0,
1041,c,c,9,0,
1042,o,o,9,0,
1043,m,m,9,0,
1044,p,p,9,0,
1045,a,a,9,0,
1046,n,n,9,0,
1047,y,y,9,0,
1048,h,h,96,0,
1049,a,a,96,0,
1050,v,v,96,0,
1051,i,i,96,0,
1052,n,n,96,0,
1053,g,g,96,0,
1054,a,a,96,0,
1055,s,s,96,0,
1056,u,u,96,0,
1057,b,b,96,0,
1058,s,s,96,0,
1059,i,i,96,0,
1060,d,d,96,0,
1061,i,i,96,0,
1062,a,a,96,0,
1063,r,r,96,0,
1064,y,y,96,0,
1065,t,t,96,0,
1066,h,h,96,0,
1067,a,a,96,0,
1068,t,t,96,0,
1069,f,f,96,0,
1070,a,a,96,0,
1071,l,l,96,0,
1072,l,l,96,0,
1073,s,s,96,0,
1074,w,w,96,0,
1075,i,i,96,0,
1076,t,t,96,0,
1077,h,h,96,0,
1078,i,i,96,0,
1079,n,n,96,0,
1080,p,p,93,0,
1081,a,a,93,0,
1082,r,r,93,0,
1083,a,a,93,0,
1084,g,g,93,0,
1085,r,r,93,0,
1086,a,a,93,0,
1087,p,p,93,0,
1088,h,h,93,0,
1089,(,(,93,0,
1090,b,b,93,0,
1091,),),93,0,
1092,",",",",93,0,
1093,(,(,92,0,
1094,c,c,92,0,
1095,),),92,0,
1096,",",",",92,0,
1097,(,(,90,0,
1098,d,d,90,0,
1099,),),90,0,
1100,",",",",90,0,
1101,(,(,93,0,
1102,e,e,93,0,
1103,),),93,0,
1104,",",",",93,0,
1105,(,(,91,0,
1106,f,f,91,0,
1107,),),91,0,
1108,o,o,93,0,
1109,r,r,93,0,
1110,(,(,92,0,
1111,g,g,92,0,
1112,),),92,0,
1113,;,;,92,0,
1114,o,o,96,0,
1115,r,r,96,0,
1116,(,(,96,0,
1117,i,i,96,0,
1118,),),96,0,
1119,a,a,51,0,
1120,c,c,51,0,
1121,o,o,51,0,
1122,m,m,51,0,
1123,p,p,51,0,
1124,a,a,51,0,
1125,n,n,51,0,
1126,y,y,51,0,
1127,t,t,96,0,
1128,h,h,96,0,
1129,a,a,96,0,
1130,t,t,96,0,
1131,f,f,95,0,
1132,e,e,95,0,
1133,l,l,95,0,
1134,l,l,95,0,
1135,w,w,95,0,
1136,i,i,95,0,
1137,t,t,95,0,
1138,h,h,95,0,
1139,i,i,95,0,
1140,n,n,95,0,
1141,p,p,93,0,
1142,a,a,93,0,
1143,r,r,93,0,
1144,a,a,93,0,
1145,g,g,93,0,
1146,r,r,93,0,
1147,a,a,93,0,
1148,p,p,93,0,
1149,h,h,93,0,
1150,(,(,92,0,
1151,b,b,92,0,
1152,),),92,0,
1153,",",",",92,0,
1154,(,(,91,0,
1155,c,c,91,0,
1156,),),91,0,
1157,",",",",91,0,
1158,(,(,91,0,
1159,d,d,91,0,
1160,),),91,0,
1161,",",",",91,0,
1162,(,(,91,0,
1163,e,e,91,0,
1164,),),91,0,
1165,",",",",91,0,
1166,(,(,88,0,
1167,f,f,88,0,
1168,),),88,0,
1169,",",",",88,0,
1170,(,(,92,0,
1171,g,g,92,0,
1172,),),92,0,
1173,o,o,92,0,
1174,r,r,92,0,
1175,(,(,90,0,
1176,h,h,90,0,
1177,),),90,0,
1178,a,a,96,0,
1179,t,t,96,0,
1180,a,a,96,0,
1181,n,n,96,0,
1182,y,y,96,0,
1183,t,t,96,0,
1184,i,i,96,0,
1185,m,m,96,0,
1186,e,e,96,0,
1187,d,d,96,0,
1188,u,u,96,0,
1189,r,r,96,0,
1190,i,i,96,0,
1191,n,n,96,0,
1192,g,g,96,0,
1193,t,t,96,0,
1194,h,h,96,0,
1195,e,e,96,0,
1196,5,5,96,0,
1197,y,y,96,0,
1198,e,e,96,0,
1199,a,a,96,0,
1200,r,r,96,0,
1201,s,s,96,0,
1202,i,i,96,0,
1203,m,m,96,0,
1204,m,m,96,0,
1205,e,e,96,0,
1206,d,d,96,0,
1207,i,i,96,0,
1208,a,a,96,0,
1209,t,t,96,0,
1210,e,e,96,0,
1211,l,l,96,0,
1212,y,y,96,0,
1213,b,b,96,0,
1214,e,e,96,0,
1215,f,f,96,0,
1216,o,o,96,0,
1217,r,r,96,0,
1218,e,e,96,0,
1219,t,t,97,0,
1220,h,h,97,0,
1221,e,e,97,0,
1222,a,a,96,0,
1223,p,p,96,0,
1224,p,p,96,0,
1225,l,l,96,0,
1226,i,i,96,0,
1227,c,c,96,0,
1228,a,a,96,0,
1229,t,t,96,0,
1230,i,i,96,0,
1231,o,o,96,0,
1232,n,n,96,0,
1233,u,u,96,0,
1234,n,n,96,0,
1235,d,d,96,0,
1236,e,e,96,0,
1237,r,r,96,0,
1238,s,s,96,0,
1239,e,e,96,0,
1240,c,c,96,0,
1241,t,t,96,0,
1242,i,i,96,0,
1243,o,o,96,0,
1244,n,n,96,0,
1245,7,7,96,0,
1246,5,5,96,0,
1247,0,0,96,0,
1248,i,i,96,0,
1249,s,s,96,0,
1250,m,m,96,0,
