,word data,ocr data,conf,check,ocr time
10306,i,i,96,0,
10307,n,n,96,0,
10308,p,p,93,0,
10309,a,a,93,0,
10310,r,r,93,0,
10311,a,a,93,0,
10312,g,g,93,0,
10313,r,r,93,0,
10314,a,a,93,0,
10315,p,p,93,0,
10316,h,h,93,0,
10317,(,(,93,0,
10318,b,b,93,0,
10319,),),93,0,
10320,",",",",93,0,
10321,(,(,92,0,
10322,c,c,92,0,
10323,),),92,0,
10324,",",",",92,0,
10325,(,(,90,0,
10326,d,d,90,0,
10327,),),90,0,
10328,",",",",90,0,
10329,(,(,93,0,
10330,e,e,93,0,
10331,),),93,0,
10332,",",",",93,0,
10333,(,(,91,0,
10334,f,f,91,0,
10335,),),91,0,
10336,o,o,93,0,
10337,r,r,93,0,
10338,(,(,92,0,
10339,g,g,92,0,
10340,),),92,0,
10341,;,;,92,0,
10342,o,o,96,0,
10343,r,r,96,0,
10344,(,(,96,0,
10345,i,i,96,0,
10346,),),96,0,
10347,a,a,51,0,
10348,c,c,51,0,
10349,o,o,51,0,
10350,m,m,51,0,
10351,p,p,51,0,
10352,a,a,51,0,
10353,n,n,51,0,
10354,y,y,51,0,
10355,t,t,96,0,
10356,h,h,96,0,
10357,a,a,96,0,
10358,t,t,96,0,
10359,f,f,95,0,
10360,e,e,95,0,
10361,l,l,95,0,
10362,l,l,95,0,
10363,w,w,95,0,
10364,i,i,95,0,
10365,t,t,95,0,
10366,h,h,95,0,
10367,i,i,95,0,
10368,n,n,95,0,
10369,p,p,93,0,
10370,a,a,93,0,
10371,r,r,93,0,
10372,a,a,93,0,
10373,g,g,93,0,
10374,r,r,93,0,
10375,a,a,93,0,
10376,p,p,93,0,
10377,h,h,93,0,
10378,(,(,92,0,
10379,b,b,92,0,
10380,),),92,0,
10381,",",",",92,0,
10382,(,(,91,0,
10383,c,c,91,0,
10384,),),91,0,
10385,",",",",91,0,
10386,(,(,91,0,
10387,d,d,91,0,
10388,),),91,0,
10389,",",",",91,0,
10390,(,(,91,0,
10391,e,e,91,0,
10392,),),91,0,
10393,",",",",91,0,
10394,(,(,88,0,
10395,f,f,88,0,
10396,),),88,0,
10397,",",",",88,0,
10398,(,(,92,0,
10399,g,g,92,0,
10400,),),92,0,
10401,o,o,92,0,
10402,r,r,92,0,
10403,(,(,90,0,
