,word data,ocr data,conf,check,ocr time
19911,n,n,96,0,
19912,w,w,96,0,
19913,i,i,96,0,
19914,t,t,96,0,
19915,h,h,96,0,
19916,e,e,97,0,
19917,f,f,97,0,
19918,f,f,97,0,
19919,e,e,97,0,
19920,c,c,97,0,
19921,t,t,97,0,
19922,f,f,96,0,
19923,r,r,96,0,
19924,o,o,96,0,
19925,m,m,96,0,
19926,2,2,96,0,
19927,0,0,96,0,
19928,2,2,96,0,
19929,2,2,96,0,
19930,2,2,96,0,
19931,3,3,96,0,
19932,),),96,0,
19933,i,i,97,0,
19934,s,s,97,0,
19935,f,f,93,0,
19936,o,o,93,0,
19937,r,r,93,0,
19938,r,r,92,0,
19939,e,e,92,0,
19940,g,g,92,0,
19941,u,u,92,0,
19942,l,l,92,0,
19943,a,a,92,0,
19944,r,r,92,0,
19945,i,i,92,0,
19946,s,s,92,0,
19947,i,i,92,0,
19948,n,n,92,0,
19949,g,g,92,0,
19950,t,t,96,0,
19951,h,h,96,0,
19952,e,e,96,0,
19953,S,S,96,0,
19954,h,h,96,0,
19955,o,o,96,0,
19956,r,r,96,0,
19957,t,t,96,0,
19958,t,t,96,0,
19959,e,e,96,0,
19960,r,r,96,0,
19961,m,m,96,0,
19962,F,F,96,0,
19963,o,o,96,0,
19964,o,o,96,0,
19965,d,d,96,0,
19966,A,A,96,0,
19967,s,s,96,0,
19968,s,s,96,0,
19969,i,i,96,0,
19970,s,s,96,0,
19971,t,t,96,0,
19972,a,a,96,0,
19973,n,n,96,0,
19974,c,c,96,0,
19975,e,e,96,0,
19976,S,S,96,0,
19977,e,e,96,0,
19978,r,r,96,0,
19979,v,v,96,0,
19980,i,i,96,0,
19981,c,c,96,0,
19982,e,e,96,0,
19983,P,P,96,0,
19984,r,r,96,0,
19985,o,o,96,0,
19986,j,j,96,0,
19987,e,e,96,0,
19988,c,c,96,0,
19989,t,t,96,0,
19990,s,s,96,0,
19991,s,s,96,0,
19992,t,t,96,0,
19993,a,a,96,0,
19994,r,r,96,0,
19995,t,t,96,0,
19996,i,i,96,0,
19997,n,n,96,0,
19998,g,g,96,0,
19999,f,f,96,0,
20000,r,r,96,0,
20001,o,o,96,0,
20002,m,m,96,0,
20003,A,A,95,0,
20004,u,u,95,0,
20005,g,g,95,0,
20006,u,u,95,0,
20007,s,s,95,0,
20008,t,t,95,0,
20009,2,2,95,0,
20010,0,0,95,0,
20011,2,2,95,0,
20012,1,1,95,0,
20013,(,(,92,0,
20014,b,b,92,0,
20015,),),92,0,
20016,E,E,96,0,
20017,x,x,96,0,
20018,i,i,96,0,
20019,s,s,96,0,
20020,t,t,96,0,
20021,i,i,96,0,
20022,n,n,96,0,
20023,g,g,96,0,
20024,i,i,96,0,
20025,n,n,96,0,
20026,i,i,96,0,
