,word data,ocr data,conf,check,ocr time
874,s,s,96,0,
875,p,p,96,0,
876,e,e,96,0,
877,r,r,96,0,
878,i,i,96,0,
879,o,o,96,0,
880,d,d,96,0,
881,o,o,96,0,
882,f,f,96,0,
883,a,a,96,0,
884,t,t,96,0,
885,l,l,96,0,
886,e,e,96,0,
887,a,a,96,0,
888,s,s,96,0,
889,t,t,96,0,
890,7,7,95,0,
891,y,y,95,0,
892,e,e,95,0,
893,a,a,95,0,
894,r,r,95,0,
895,s,s,95,0,
896,Y,,,1,
897,e,,,1,
898,s,,,1,
899,N,,,1,
900,o,,,1,
901,P,P,93,0,
902,l,l,93,0,
903,e,e,93,0,
904,a,a,93,0,
905,s,s,93,0,
906,e,e,93,0,
907,t,t,96,0,
908,i,i,96,0,
909,c,c,96,0,
910,k,k,96,0,
911,a,a,96,0,
912,s,s,96,0,
913,a,a,96,0,
914,p,p,96,0,
915,p,p,96,0,
916,r,r,96,0,
917,o,o,96,0,
918,p,p,96,0,
919,r,r,96,0,
920,i,i,96,0,
921,a,a,96,0,
922,t,t,96,0,
923,e,e,96,0,
