,word data,ocr data,conf,check,ocr time
32891,7,7,68,0,
32892,R,R,68,0,
32893,U,U,68,0,
32894,0,0,68,0,
32895,1,1,68,0,
32896,3,3,68,0,
32897,),),68,0,
32898,i,i,93,0,
32899,n,n,93,0,
32900,D,D,91,0,
32901,E,E,91,0,
32902,V,V,91,0,
32903,B,B,91,0,
32904,(,(,91,0,
32905,W,W,91,0,
32906,),),91,0,
32907,5,5,92,0,
32908,1,1,92,0,
32909,0,0,92,0,
32910,/,/,92,0,
32911,1,1,92,0,
32912,7,7,92,0,
32913,/,/,92,0,
32914,0,0,92,0,
32915,1,1,92,0,
32916,d,d,92,0,
32917,a,a,92,0,
32918,t,t,92,0,
32919,e,e,92,0,
32920,d,d,92,0,
32921,1,1,92,0,
32922,6,6,92,0,
32923,7,7,92,0,
32924,2,2,92,0,
32925,0,0,92,0,
32926,1,1,92,0,
32927,0,0,92,0,
32928,",",",",92,0,
32929,a,a,96,0,
32930,n,n,96,0,
32931,d,d,96,0,
32932,r,r,93,0,
32933,e,e,93,0,
32934,f,f,93,0,
32935,D,D,87,0,
32936,E,E,87,0,
32937,V,V,87,0,
32938,B,B,87,0,
32939,(,(,87,0,
32940,W,W,87,0,
32941,),),87,0,
32942,5,5,90,0,
32943,1,1,90,0,
32944,0,0,90,0,
32945,/,/,90,0,
32946,9,9,90,0,
32947,4,4,90,0,
32948,/,/,90,0,
32949,0,0,90,0,
32950,2,2,90,0,
32951,d,d,93,0,
32952,a,a,93,0,
32953,t,t,93,0,
32954,e,e,93,0,
32955,d,d,93,0,
32956,2,2,87,0,
32957,8,8,87,0,
32958,3,3,87,0,
32959,2,2,87,0,
32960,0,0,87,0,
32961,1,1,87,0,
32962,9,9,87,0,
32963,a,a,91,0,
32964,n,n,91,0,
32965,d,d,91,0,
32966,1,1,91,0,
32967,1,1,91,0,
32968,8,8,91,0,
32969,2,2,91,0,
32970,0,0,91,0,
32971,2,2,91,0,
32972,0,0,91,0,
32973,4,,,1,
32974,W,W,96,0,
32975,h,h,96,0,
32976,e,e,96,0,
32977,r,r,96,0,
32978,e,e,96,0,
32979,t,t,96,0,
32980,h,h,96,0,
32981,e,e,96,0,
32982,E,E,93,0,
32983,n,n,93,0,
32984,g,g,93,0,
32985,i,i,93,0,
32986,n,n,93,0,
32987,e,e,93,0,
32988,e,e,93,0,
32989,r,r,93,0,
