,word data,ocr data,conf,check,ocr time
85568,b,b,96,0,
85569,e,e,96,0,
85570,t,t,96,0,
85571,t,t,96,0,
85572,e,e,96,0,
85573,r,r,96,0,
85574,s,s,96,0,
85575,u,u,96,0,
85576,p,p,96,0,
85577,p,p,96,0,
85578,o,o,96,0,
85579,r,r,96,0,
85580,t,t,96,0,
85581,",",",",96,0,
85582,t,t,96,0,
85583,h,h,96,0,
85584,e,e,96,0,
85585,G,G,96,0,
85586,o,o,96,0,
85587,v,v,96,0,
85588,e,e,96,0,
85589,r,r,96,0,
85590,n,n,96,0,
85591,m,m,96,0,
85592,e,e,96,0,
85593,n,n,96,0,
85594,t,t,96,0,
85595,w,w,96,0,
85596,i,i,96,0,
85597,l,l,96,0,
85598,l,l,96,0,
85599,o,o,94,0,
85600,f,f,94,0,
85601,f,f,94,0,
85602,e,e,94,0,
85603,r,r,94,0,
85604,a,a,94,0,
85605,5,5,95,0,
85606,0,0,95,0,
85607,p,p,96,0,
85608,e,e,96,0,
85609,r,r,96,0,
85610,c,c,96,0,
85611,e,e,96,0,
85612,n,n,96,0,
85613,t,t,96,0,
85614,p,p,95,0,
85615,r,r,95,0,
85616,o,o,95,0,
85617,f,f,95,0,
85618,i,i,95,0,
85619,t,t,95,0,
85620,s,s,95,0,
85621,t,t,96,0,
85622,a,a,96,0,
85623,x,x,96,0,
85624,c,c,95,0,
85625,o,o,95,0,
85626,n,n,95,0,
85627,c,c,95,0,
85628,e,e,95,0,
85629,s,s,95,0,
85630,s,s,95,0,
85631,i,i,95,0,
85632,o,o,95,0,
85633,n,n,95,0,
85634,t,t,95,0,
85635,o,o,95,0,
85636,e,e,96,0,
85637,l,l,96,0,
85638,i,i,96,0,
85639,g,g,96,0,
85640,i,i,96,0,
85641,b,b,96,0,
85642,l,l,96,0,
85643,e,e,96,0,
85644,i,i,96,0,
85645,n,n,96,0,
85646,s,s,96,0,
85647,u,u,96,0,
85648,r,r,96,0,
85649,a,a,96,0,
85650,n,n,96,0,
85651,c,c,96,0,
85652,e,e,96,0,
85653,b,b,96,0,
85654,u,u,96,0,
85655,s,s,96,0,
85656,i,i,96,0,
85657,n,n,96,0,
85658,e,e,96,0,
85659,s,s,96,0,
85660,s,s,96,0,
85661,e,e,96,0,
85662,s,s,96,0,
85663,i,i,96,0,
85664,n,n,96,0,
85665,c,c,96,0,
85666,l,l,96,0,
85667,u,u,96,0,
85668,d,d,96,0,
85669,i,i,96,0,
85670,n,n,96,0,
85671,g,g,96,0,
85672,t,t,96,0,
85673,h,h,96,0,
85674,e,e,96,0,
85675,m,m,96,0,
85676,a,a,96,0,
85677,r,r,96,0,
85678,i,i,96,0,
85679,n,n,96,0,
85680,e,e,96,0,
85681,i,i,96,0,
85682,n,n,96,0,
85683,s,s,96,0,
85684,u,u,96,0,
85685,r,r,96,0,
85686,a,a,96,0,
85687,n,n,96,0,
85688,c,c,96,0,
85689,e,e,96,0,
85690,i,i,96,0,
85691,n,n,96,0,
85692,d,d,96,0,
85693,u,u,96,0,
85694,s,s,96,0,
85695,t,t,96,0,
85696,r,r,96,0,
85697,y,y,96,0,
85698,T,T,96,0,
85699,o,o,96,0,
85700,u,u,96,0,
85701,r,r,96,0,
85702,i,i,96,0,
85703,s,s,96,0,
85704,m,m,96,0,
85705,1,1,93,0,
85706,1,1,93,0,
85707,8,8,93,0,
85708,W,W,95,0,
85709,i,i,95,0,
85710,t,t,95,0,
85711,h,h,95,0,
85712,t,t,95,0,
85713,h,h,95,0,
85714,e,e,95,0,
85715,e,e,96,0,
85716,f,f,96,0,
85717,f,f,96,0,
85718,o,o,96,0,
85719,r,r,96,0,
85720,t,t,96,0,
85721,s,s,96,0,
85722,o,o,96,0,
85723,f,f,96,0,
85724,t,t,96,0,
85725,h,h,96,0,
85726,e,e,96,0,
85727,G,G,96,0,
85728,o,o,96,0,
85729,v,v,96,0,
85730,e,e,96,0,
85731,r,r,96,0,
85732,n,n,96,0,
85733,m,m,96,0,
85734,e,e,96,0,
85735,n,n,96,0,
85736,t,t,96,0,
85737,",",",",96,0,
85738,t,t,96,0,
85739,h,h,96,0,
85740,e,e,96,0,
85741,H,H,96,0,
85742,o,o,96,0,
85743,n,n,96,0,
85744,g,g,96,0,
85745,K,K,96,0,
85746,o,o,96,0,
85747,n,n,96,0,
85748,g,g,96,0,
85749,T,T,96,0,
85750,o,o,96,0,
85751,u,u,96,0,
85752,r,r,96,0,
85753,i,i,96,0,
85754,s,s,96,0,
85755,m,m,96,0,
85756,B,B,91,0,
85757,o,o,91,0,
85758,a,a,91,0,
85759,r,r,91,0,
85760,d,d,91,0,
85761,(,(,91,0,
85762,H,H,91,0,
85763,K,K,91,0,
85764,T,T,91,0,
85765,B,B,91,0,
85766,),),91,0,
85767,a,a,96,0,
85768,n,n,96,0,
85769,d,d,96,0,
85770,t,t,96,0,
85771,h,h,96,0,
85772,e,e,96,0,
85773,t,t,95,0,
85774,r,r,95,0,
85775,a,a,95,0,
85776,v,v,95,0,
85777,e,e,95,0,
85778,l,l,95,0,
85779,t,t,96,0,
85780,r,r,96,0,
85781,a,a,96,0,
85782,d,d,96,0,
85783,e,e,96,0,
85784,",",",",96,0,
85785,t,t,96,0,
85786,h,h,96,0,
85787,e,e,96,0,
85788,t,t,95,0,
85789,o,o,95,0,
85790,u,u,95,0,
85791,r,r,95,0,
85792,i,i,95,0,
85793,s,s,95,0,
85794,m,m,95,0,
85795,i,i,96,0,
85796,n,n,96,0,
85797,d,d,96,0,
85798,u,u,96,0,
85799,s,s,96,0,
85800,t,t,96,0,
85801,r,r,96,0,
85802,y,y,96,0,
85803,r,r,96,0,
85804,e,e,96,0,
85805,g,g,96,0,
85806,a,a,96,0,
85807,i,i,96,0,
85808,n,n,96,0,
85809,e,e,96,0,
85810,d,d,96,0,
85811,g,g,96,0,
85812,r,r,96,0,
85813,o,o,96,0,
85814,w,w,96,0,
85815,t,t,96,0,
85816,h,h,96,0,
85817,a,a,93,0,
85818,f,f,93,0,
85819,t,t,93,0,
85820,e,e,93,0,
85821,r,r,93,0,
85822,s,s,96,0,
85823,e,e,96,0,
85824,v,v,96,0,
85825,e,e,96,0,
85826,r,r,96,0,
85827,a,a,96,0,
